node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.035084,-92.486444,north_america,America/Chicago
1,Baltimore,USA,39.322651,-76.566731,europe,America/New_York
2,Palo Alto,USA,37.419954,-122.119586,asia_pacific,America/Los_Angeles
3,Boston,USA,42.361717,-71.068846,south_america,America/New_York
4,Los Angeles,USA,34.07459,-118.22814,africa,America/Los_Angeles
5,London,UK,51.464663,-0.157561,north_america,Europe/London
6,Paris,France,48.8416,2.390017,europe,Europe/Paris
7,Tokyo,Japan,35.6319,139.68121,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.305603,103.779126,south_america,Asia/Singapore
9,Sydney,Australia,-33.838234,151.167419,africa,Australia/Sydney
