param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,1,1749397281.199976,parameter_transfer
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,2,1749397281.199976,parameter_transfer
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,3,1749397281.199976,parameter_transfer
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,4,1749397281.199976,parameter_transfer
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,5,1749397281.199976,parameter_transfer
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,6,1749397281.199976,parameter_transfer
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,7,1749397281.199976,parameter_transfer
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,8,1749397281.199976,parameter_transfer
"{'norm': 3.3974921703338623, 'mean': -0.0002411502500763163, 'std': 0.20019899308681488}",1,0,9,1749397281.199976,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,0,1749397281.2000482,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,2,1749397281.2000482,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,3,1749397281.2000482,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,4,1749397281.2000482,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,5,1749397281.2000482,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,6,1749397281.2000482,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,7,1749397281.2000482,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,8,1749397281.2000482,parameter_transfer
"{'norm': 3.3976681232452393, 'mean': -0.0007269601919688284, 'std': 0.20020820200443268}",1,1,9,1749397281.2000482,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,0,1749397281.2000864,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,1,1749397281.2000864,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,3,1749397281.2000864,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,4,1749397281.2000864,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,5,1749397281.2000864,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,6,1749397281.2000864,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,7,1749397281.2000864,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,8,1749397281.2000864,parameter_transfer
"{'norm': 3.408104181289673, 'mean': -0.0007293447852134705, 'std': 0.20082314312458038}",1,2,9,1749397281.2000864,parameter_transfer
"{'norm': 3.405836343765259, 'mean': -0.0009508007788099349, 'std': 0.20068857073783875}",1,3,0,1749397281.2001212,parameter_transfer
