timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753390481.057765,1,5,"[3, 4, 2, 1]",4,0.8,0.8,"{3: 1.0, 4: 1.0, 2: 1.0, 1: 1.0}",,,
1753390508.7261753,2,5,"[1, 3, 4, 0]",4,0.8,0.8,"{1: 1.0, 3: 1.0, 4: 1.0, 0: 1.0}",,,
1753390534.3122067,3,5,"[0, 2, 3, 1]",4,0.8,0.8,"{0: 1.0, 2: 1.0, 3: 1.0, 1: 1.0}",,,
1753390542.6959612,4,5,"[4, 3, 1, 0]",4,0.8,0.8,"{4: 1.0, 3: 1.0, 1: 1.0, 0: 1.0}",,,
1753390551.1262681,5,5,"[2, 3, 1, 4]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 1: 1.0, 4: 1.0}",,,
1753390559.6561007,6,5,"[3, 0, 1, 4]",4,0.8,0.8,"{3: 1.0, 0: 1.0, 1: 1.0, 4: 1.0}",,,
1753390568.1469102,7,5,"[0, 1, 3, 4]",4,0.8,0.8,"{0: 1.0, 1: 1.0, 3: 1.0, 4: 1.0}",,,
1753390576.5571523,8,5,"[2, 0, 3, 4]",4,0.8,0.8,"{2: 1.0, 0: 1.0, 3: 1.0, 4: 1.0}",,,
1753390585.0895772,9,5,"[4, 0, 2, 3]",4,0.8,0.8,"{4: 1.0, 0: 1.0, 2: 1.0, 3: 1.0}",,,
1753390593.3507907,10,5,"[2, 4, 0, 1]",4,0.8,0.8,"{2: 1.0, 4: 1.0, 0: 1.0, 1: 1.0}",,,
