accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,5430.0,,,,,,,,NetworkStructureEvent,,,0.5,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753380445.0876946,ring,,,,,224,,5,,27,1072,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753380445.0879002,ring,,,,,,,,,,,
0.1114,,,,,,,,,,,,,EvaluationEvent,2.321359809875488,"{'loss': 2.321359809875488, 'accuracy': 0.1114}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753380449.413083,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753380449.4132967,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{1: 1.0, 2: 1.0, 0: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,1,"[1, 2, 0]",,,,,resource_sampling,,,,,,1753380449.4134927,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,26.571451663970947,1753380475.984825,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.4374032020568848, 'mean': -0.005296679679304361, 'std': 0.11682282388210297}}",,,,1,,,,,0,parameter_transfer,,"4,1",,,,1753380476.0797381,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.432353973388672, 'mean': -0.0039019959513098, 'std': 0.11670583486557007}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753380476.0798497,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.4187088012695312, 'mean': -0.004631873220205307, 'std': 0.1162145733833313}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753380476.0799067,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.3074820041656494, 'mean': -0.004529271740466356, 'std': 0.11243163049221039}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753380476.079938,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.3074820041656494, 'mean': -0.004529271740466356, 'std': 0.11243163049221039}}",,,,1,,,,,4,parameter_transfer,,"3,0",,,,1753380476.0799656,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"0,4,1",,,1,,,,,,aggregation,GossipAvg,,,,,1753380476.0800014,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"1,0,2",,,1,,,,,,aggregation,GossipAvg,,,,,1753380476.0800242,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"2,1,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753380476.080158,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"3,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753380476.080172,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"4,3,0",,,1,,,,,,aggregation,GossipAvg,,,,,1753380476.080183,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,16.160397298274997,,,,,1,,,,,,model_update,,,,,,1753380476.3820312,,,,,,,,,,,,"0,1,2,3,4"
0.1514,,,,,,,,,,,,,EvaluationEvent,2.6486144592285155,"{'loss': 2.6486144592285155, 'accuracy': 0.1514}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753380477.238718,,,,,,,,,,,,
,,,,,,,,40.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.00544104723491341,27.825525760650635,1,,3,,,,resource_resource_summary,,,,9.275175253550211,,1753380477.2387872,,,5,26127760,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753380477.3524673,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{0: 1.0, 4: 1.0, 1: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,2,"[0, 4, 1]",,,,,resource_sampling,,,,,,1753380477.3526278,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,25.607283353805542,1753380502.9598098,,,,,,,,,,,,
