timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753356040.4699776,1,5,"[0, 4, 3, 1]",4,0.8,0.8,"{0: 1.0, 4: 1.0, 3: 1.0, 1: 1.0}",,,
1753356053.0883048,2,5,"[4, 0, 1, 2]",4,0.8,0.8,"{4: 1.0, 0: 1.0, 1: 1.0, 2: 1.0}",,,
1753356062.7878394,3,5,"[2, 0, 4, 3]",4,0.8,0.8,"{2: 1.0, 0: 1.0, 4: 1.0, 3: 1.0}",,,
1753356069.9353569,4,5,"[1, 4, 0, 3]",4,0.8,0.8,"{1: 1.0, 4: 1.0, 0: 1.0, 3: 1.0}",,,
1753356077.2808766,5,5,"[1, 0, 3, 2]",4,0.8,0.8,"{1: 1.0, 0: 1.0, 3: 1.0, 2: 1.0}",,,
1753356084.5511694,6,5,"[1, 0, 2, 4]",4,0.8,0.8,"{1: 1.0, 0: 1.0, 2: 1.0, 4: 1.0}",,,
1753356091.5239184,7,5,"[0, 1, 2, 3]",4,0.8,0.8,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}",,,
1753356098.8169475,8,5,"[1, 3, 0, 4]",4,0.8,0.8,"{1: 1.0, 3: 1.0, 0: 1.0, 4: 1.0}",,,
1753356105.974111,9,5,"[1, 2, 4, 0]",4,0.8,0.8,"{1: 1.0, 2: 1.0, 4: 1.0, 0: 1.0}",,,
1753356113.1247466,10,5,"[2, 0, 4, 3]",4,0.8,0.8,"{2: 1.0, 0: 1.0, 4: 1.0, 3: 1.0}",,,
