node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,1977,mixed,mayo_clinic,tier1_hospital,307
1,local,FedRAMP,oncology,2010,public,johns_hopkins,tier2_hospital,878
2,local,HIPAA_compliant,cardiology,1998,private,stanford_med,research_center,2197
3,local,ISO27001,neurology,2012,private,mass_general,mobile_unit,1287
4,national,HIPAA_compliant,pathology,1982,private,ucla_health,edge_device,2772
5,national,HIPAA_compliant,radiology,1984,private,mayo_clinic,tier1_hospital,3877
6,international,FedRAMP,oncology,1975,research_grant,johns_hopkins,tier2_hospital,4510
7,local,FedRAMP,cardiology,2015,public,stanford_med,research_center,3208
8,international,SOC2,neurology,1972,private,mass_general,mobile_unit,4822
9,regional,FedRAMP,pathology,1965,mixed,ucla_health,edge_device,4943
10,national,SOC2,radiology,1991,research_grant,mayo_clinic,tier1_hospital,1229
11,national,ISO27001,oncology,1950,research_grant,johns_hopkins,tier2_hospital,2657
12,local,ISO27001,cardiology,2016,mixed,stanford_med,research_center,2134
13,national,SOC2,neurology,1976,public,mass_general,mobile_unit,4224
14,local,ISO27001,pathology,2007,research_grant,ucla_health,edge_device,445
15,national,ISO27001,radiology,2004,research_grant,mayo_clinic,tier1_hospital,2192
16,regional,FedRAMP,oncology,2006,mixed,johns_hopkins,tier2_hospital,1621
17,local,HIPAA_compliant,cardiology,1969,public,stanford_med,research_center,2016
18,regional,SOC2,neurology,1974,mixed,mass_general,mobile_unit,777
19,national,SOC2,pathology,1982,private,ucla_health,edge_device,4539
20,national,FedRAMP,radiology,1975,public,mayo_clinic,tier1_hospital,3700
21,international,SOC2,oncology,2005,research_grant,johns_hopkins,tier2_hospital,2613
22,national,FedRAMP,cardiology,2004,research_grant,stanford_med,research_center,4498
23,national,HIPAA_compliant,neurology,2008,public,mass_general,mobile_unit,4921
24,local,HIPAA_compliant,pathology,1955,private,ucla_health,edge_device,2891
