edge,weight
0-1,86.72
0-2,862.87
0-3,111.4
0-4,418.48
0-5,118.83
0-6,994.29
0-7,106.51
0-8,1790.14
0-9,919.75
1-2,2135.1
1-3,1013.96
1-4,910.41
1-5,2257.27
1-6,2383.97
1-7,4964.92
1-8,1145.38
1-9,928.19
2-3,2076.4
2-4,93.15
2-5,1190.05
2-6,95.75
2-7,2108.65
2-8,1176.57
2-9,2277.39
3-4,885.11
3-5,2039.53
3-6,2347.66
3-7,1721.76
3-8,2011.84
3-9,414.85
4-5,458.1
4-6,105.97
4-7,893.18
4-8,2217.48
4-9,1044.42
5-6,446.56
5-7,1765.28
5-8,579.25
5-9,1019.54
6-7,1119.34
6-8,443.51
6-9,1056.37
7-8,1184.65
7-9,5049.56
8-9,492.38
