timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753363160.7007031,1,5,"[2, 3, 0, 1]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 0: 1.0, 1: 1.0}",,,
1753363173.9762058,2,5,"[2, 1, 0, 3]",4,0.8,0.8,"{2: 1.0, 1: 1.0, 0: 1.0, 3: 1.0}",,,
1753363181.1417813,3,5,"[1, 4, 0, 2]",4,0.8,0.8,"{1: 1.0, 4: 1.0, 0: 1.0, 2: 1.0}",,,
1753363191.2744877,4,5,"[0, 4, 2, 1]",4,0.8,0.8,"{0: 1.0, 4: 1.0, 2: 1.0, 1: 1.0}",,,
1753363198.5258055,5,5,"[4, 0, 2, 1]",4,0.8,0.8,"{4: 1.0, 0: 1.0, 2: 1.0, 1: 1.0}",,,
1753363206.0479677,6,5,"[3, 0, 4, 1]",4,0.8,0.8,"{3: 1.0, 0: 1.0, 4: 1.0, 1: 1.0}",,,
1753363213.2079546,7,5,"[1, 0, 2, 3]",4,0.8,0.8,"{1: 1.0, 0: 1.0, 2: 1.0, 3: 1.0}",,,
1753363220.6489308,8,5,"[3, 2, 1, 0]",4,0.8,0.8,"{3: 1.0, 2: 1.0, 1: 1.0, 0: 1.0}",,,
1753363227.837771,9,5,"[3, 0, 2, 4]",4,0.8,0.8,"{3: 1.0, 0: 1.0, 2: 1.0, 4: 1.0}",,,
1753363235.232013,10,5,"[1, 3, 2, 4]",4,0.8,0.8,"{1: 1.0, 3: 1.0, 2: 1.0, 4: 1.0}",,,
