node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,HIPAA,4,128,tier1_hospital,0.963,high,50000
1,clinic_001,2000,tier_2,16,PIPEDA,4,128,tier2_hospital,0.901,standard,20000
2,research_center_002,20000,tier_3,128,GDPR,8,256,research_center,0.986,high,50000
3,mobile_unit_003,500,tier_1,16,HIPAA,1,64,mobile_unit,0.788,high,1000
4,edge_device_004,500,tier_2,8,PIPEDA,0,32,edge_device,0.791,high,2000
5,hospital_005,2000,tier_1,64,GDPR,16,512,tier1_hospital,0.957,standard,50000
6,clinic_006,2000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.955,standard,20000
7,research_center_007,20000,tier_3,128,GDPR,8,256,research_center,0.981,standard,100000
8,mobile_unit_008,500,tier_1,4,local,2,64,mobile_unit,0.833,high,1000
9,edge_device_009,500,tier_2,2,HIPAA,0,32,edge_device,0.899,high,1000
10,hospital_010,10000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.959,high,10000
11,clinic_011,1000,tier_2,32,HIPAA,2,128,tier2_hospital,0.929,critical,5000
12,research_center_012,5000,tier_3,128,HIPAA,32,512,research_center,0.991,critical,100000
13,mobile_unit_013,100,tier_1,16,local,1,64,mobile_unit,0.751,high,2000
14,edge_device_014,500,tier_2,4,local,1,32,edge_device,0.767,high,2000
