node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,HIPAA_compliant,radiology,1962,public,mayo_clinic,tier1_hospital,4621
1,regional,HIPAA_compliant,oncology,2016,private,johns_hopkins,tier2_hospital,1141
2,local,FedRAMP,cardiology,1988,private,stanford_med,research_center,2645
3,regional,FedRAMP,neurology,1963,research_grant,mass_general,mobile_unit,2703
4,regional,ISO27001,pathology,1999,mixed,ucla_health,edge_device,3422
5,national,ISO27001,radiology,1995,mixed,mayo_clinic,tier1_hospital,1504
6,regional,FedRAMP,oncology,1973,research_grant,johns_hopkins,tier2_hospital,2729
7,international,SOC2,cardiology,1983,research_grant,stanford_med,research_center,992
8,local,FedRAMP,neurology,2010,mixed,mass_general,mobile_unit,4982
9,regional,HIPAA_compliant,pathology,1978,public,ucla_health,edge_device,1627
10,regional,HIPAA_compliant,radiology,1990,research_grant,mayo_clinic,tier1_hospital,2272
11,local,FedRAMP,oncology,2016,public,johns_hopkins,tier2_hospital,3905
12,regional,SOC2,cardiology,2020,mixed,stanford_med,research_center,1068
13,regional,SOC2,neurology,1996,private,mass_general,mobile_unit,1178
14,national,SOC2,pathology,2010,mixed,ucla_health,edge_device,539
15,international,FedRAMP,radiology,1954,mixed,mayo_clinic,tier1_hospital,4287
16,regional,FedRAMP,oncology,2020,mixed,johns_hopkins,tier2_hospital,3157
17,regional,FedRAMP,cardiology,2010,public,stanford_med,research_center,4096
18,local,ISO27001,neurology,1955,research_grant,mass_general,mobile_unit,496
19,national,SOC2,pathology,2020,mixed,ucla_health,edge_device,3488
