node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1984,mixed,mayo_clinic,tier1_hospital,319
1,regional,HIPAA_compliant,oncology,1989,private,johns_hopkins,tier2_hospital,2173
2,regional,SOC2,cardiology,2000,private,stanford_med,research_center,4125
3,international,ISO27001,neurology,1951,private,mass_general,mobile_unit,3450
4,international,FedRAMP,pathology,1973,mixed,ucla_health,edge_device,2512
5,national,FedRAMP,radiology,1999,public,mayo_clinic,tier1_hospital,1963
6,local,FedRAMP,oncology,1996,mixed,johns_hopkins,tier2_hospital,4382
7,international,FedRAMP,cardiology,1991,mixed,stanford_med,research_center,2233
8,local,FedRAMP,neurology,1989,research_grant,mass_general,mobile_unit,999
9,regional,SOC2,pathology,2015,public,ucla_health,edge_device,2801
10,international,FedRAMP,radiology,1986,mixed,mayo_clinic,tier1_hospital,1358
11,national,HIPAA_compliant,oncology,1969,research_grant,johns_hopkins,tier2_hospital,536
12,regional,SOC2,cardiology,1981,public,stanford_med,research_center,894
13,local,SOC2,neurology,1971,public,mass_general,mobile_unit,3691
14,national,SOC2,pathology,1977,research_grant,ucla_health,edge_device,1574
