node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,2004,research_grant,mayo_clinic,tier1_hospital,882
1,international,FedRAMP,oncology,1991,research_grant,johns_hopkins,tier2_hospital,236
2,regional,HIPAA_compliant,cardiology,2003,public,stanford_med,research_center,228
3,international,ISO27001,neurology,1967,private,mass_general,mobile_unit,533
4,regional,ISO27001,pathology,2005,research_grant,ucla_health,edge_device,2798
5,national,HIPAA_compliant,radiology,1978,research_grant,mayo_clinic,tier1_hospital,515
6,national,ISO27001,oncology,1961,mixed,johns_hopkins,tier2_hospital,391
7,local,HIPAA_compliant,cardiology,2010,private,stanford_med,research_center,4605
8,regional,FedRAMP,neurology,1986,mixed,mass_general,mobile_unit,4774
9,local,ISO27001,pathology,1995,private,ucla_health,edge_device,3092
10,national,FedRAMP,radiology,2011,private,mayo_clinic,tier1_hospital,181
11,international,SOC2,oncology,1981,mixed,johns_hopkins,tier2_hospital,229
12,international,FedRAMP,cardiology,1998,private,stanford_med,research_center,2480
13,national,ISO27001,neurology,1971,private,mass_general,mobile_unit,3829
14,regional,HIPAA_compliant,pathology,1970,mixed,ucla_health,edge_device,3869
