node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,GDPR,4,512,tier1_hospital,0.988,critical,20000
1,clinic_001,1000,tier_2,64,local,8,256,tier2_hospital,0.941,high,10000
2,research_center_002,10000,tier_3,128,local,8,1024,research_center,0.985,critical,20000
3,mobile_unit_003,500,tier_1,8,HIPAA,2,16,mobile_unit,0.798,standard,1000
4,edge_device_004,500,tier_2,2,HIPAA,0,32,edge_device,0.898,critical,500
5,hospital_005,2000,tier_1,64,PIPEDA,8,128,tier1_hospital,0.96,critical,50000
6,clinic_006,2000,tier_2,64,GDPR,2,128,tier2_hospital,0.966,high,5000
7,research_center_007,20000,tier_3,256,local,8,1024,research_center,0.997,critical,100000
8,mobile_unit_008,1000,tier_1,4,HIPAA,1,32,mobile_unit,0.864,standard,2000
9,edge_device_009,50,tier_2,8,local,1,8,edge_device,0.822,high,2000
10,hospital_010,2000,tier_1,32,HIPAA,16,256,tier1_hospital,0.982,standard,10000
11,clinic_011,2000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.963,critical,10000
12,research_center_012,5000,tier_3,256,local,8,512,research_center,0.996,standard,100000
13,mobile_unit_013,100,tier_1,4,HIPAA,1,16,mobile_unit,0.832,standard,2000
14,edge_device_014,500,tier_2,2,PIPEDA,1,16,edge_device,0.865,high,500
