round_num,node_0,node_1,node_2,node_3,node_4
1,3.2986338138580322,3.3081843852996826,3.2463412284851074,3.2568793296813965,3.2856578826904297
2,3.2702622413635254,3.238621711730957,3.1980044841766357,3.2591891288757324,3.2515745162963867
3,3.2840323448181152,3.207019805908203,3.2364161014556885,3.252364158630371,3.2327985763549805
4,3.2386820316314697,3.200854539871216,3.243746519088745,3.265974283218384,3.235093832015991
5,3.234269618988037,3.2255611419677734,3.2232255935668945,3.260446548461914,3.2701070308685303
6,3.2695250511169434,3.235714912414551,3.232987642288208,3.296400308609009,3.2852532863616943
7,3.2873125076293945,3.2441365718841553,3.2727675437927246,3.292341947555542,3.2891781330108643
8,3.267712354660034,3.252514362335205,3.276928663253784,3.325324535369873,3.303375005722046
9,3.2805519104003906,3.2822675704956055,3.2874269485473633,3.3068528175354004,3.34086275100708
10,3.328626871109009,3.2771594524383545,3.272164821624756,3.314440965652466,3.335160970687866
