edge,weight
0-1,1842.68
0-2,5509.92
0-3,5805.63
0-4,4259.23
0-5,809.74
0-6,590.36
0-7,1926.17
0-8,1779.37
0-9,402.22
0-10,98.22
0-11,403.7
0-12,884.87
0-13,505.27
0-14,976.37
0-15,5096.07
0-16,519.43
0-17,4803.48
0-18,825.39
0-19,89.96
1-2,102.86
1-3,111.65
1-4,429.07
1-5,81.47
1-6,4559.84
1-7,577.83
1-8,5695.91
1-9,112.13
1-10,111.57
1-11,959.88
1-12,455.57
1-13,1828.96
1-14,1964.5
1-15,4146.53
1-16,91.51
1-17,564.71
1-18,110.14
1-19,1024.93
2-3,5235.52
2-4,115.13
2-5,4354.45
2-6,4066.62
2-7,2319.61
2-8,100.01
2-9,1629.06
2-10,1018.93
2-11,83.48
2-12,4411.99
2-13,4732.26
2-14,872.8
2-15,107.77
2-16,1084.23
2-17,1029.84
2-18,5081.55
2-19,1748.63
3-4,2298.45
3-5,928.51
3-6,492.02
3-7,2383.99
3-8,111.71
3-9,1194.72
3-10,91.71
3-11,5950.85
3-12,2142.73
3-13,448.91
3-14,82.41
3-15,99.63
3-16,4840.83
3-17,1017.87
3-18,441.15
3-19,2047.34
4-5,90.12
4-6,897.94
4-7,112.13
4-8,115.49
4-9,2231.72
4-10,4557.42
4-11,1048.99
4-12,89.03
4-13,913.06
4-14,816.14
4-15,1077.64
4-16,1670.8
4-17,593.45
4-18,1848.38
4-19,2067.77
5-6,119.92
5-7,5843.01
5-8,1815.68
5-9,5059.64
5-10,491.63
5-11,5613.31
5-12,466.28
5-13,824.39
5-14,1879.19
5-15,84.18
5-16,80.07
5-17,2228.69
5-18,956.5
5-19,418.01
6-7,446.32
6-8,80.04
6-9,2188.82
6-10,2129.36
6-11,510.1
6-12,107.86
6-13,2255.72
6-14,1140.0
6-15,568.62
6-16,1198.41
6-17,1982.57
6-18,815.18
6-19,92.05
7-8,898.79
7-9,485.94
7-10,448.3
7-11,5674.33
7-12,80.29
7-13,529.76
7-14,5920.39
7-15,118.52
7-16,1095.48
7-17,596.9
7-18,5641.23
7-19,1791.14
8-9,1130.19
8-10,1920.25
8-11,106.67
8-12,4518.54
8-13,1665.42
8-14,5246.51
8-15,107.37
8-16,1687.8
8-17,5283.92
8-18,502.21
8-19,1810.93
9-10,97.73
9-11,1818.17
9-12,948.32
9-13,4369.85
9-14,4224.89
9-15,2105.72
9-16,1677.92
9-17,1148.58
9-18,2324.86
9-19,1774.85
10-11,5749.46
10-12,4172.6
10-13,1942.49
10-14,1199.98
10-15,1916.51
10-16,81.56
10-17,114.85
10-18,591.25
10-19,91.4
11-12,92.17
11-13,879.99
11-14,580.22
11-15,1032.16
11-16,1029.06
11-17,5067.42
11-18,1004.72
11-19,5211.26
12-13,1080.3
12-14,929.72
12-15,4813.13
12-16,4071.73
12-17,824.17
12-18,485.77
12-19,1612.93
13-14,4004.23
13-15,400.25
13-16,544.69
13-17,425.89
13-18,99.56
13-19,570.59
14-15,800.92
14-16,516.76
14-17,942.84
14-18,88.64
14-19,2017.42
15-16,1002.07
15-17,5201.31
15-18,1661.08
15-19,1127.1
16-17,107.69
16-18,513.36
16-19,5095.79
17-18,541.24
17-19,803.31
18-19,104.91
