node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.959,standard,10000
1,clinic_001,5000,tier_2,16,HIPAA,2,64,tier2_hospital,0.976,critical,10000
2,research_center_002,5000,tier_3,128,local,8,512,research_center,0.989,high,20000
3,mobile_unit_003,1000,tier_1,16,local,1,32,mobile_unit,0.782,high,5000
4,edge_device_004,50,tier_2,4,GDPR,1,16,edge_device,0.807,critical,2000
5,hospital_005,2000,tier_1,64,PIPEDA,4,256,tier1_hospital,0.998,critical,20000
6,clinic_006,1000,tier_2,16,HIPAA,8,64,tier2_hospital,0.949,standard,10000
7,research_center_007,5000,tier_3,256,PIPEDA,32,256,research_center,0.989,critical,20000
8,mobile_unit_008,1000,tier_1,16,HIPAA,2,32,mobile_unit,0.873,high,1000
9,edge_device_009,100,tier_2,4,PIPEDA,0,32,edge_device,0.803,standard,2000
10,hospital_010,2000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.972,high,20000
11,clinic_011,2000,tier_2,64,HIPAA,8,64,tier2_hospital,0.961,high,10000
12,research_center_012,20000,tier_3,64,PIPEDA,8,512,research_center,1.0,high,50000
13,mobile_unit_013,1000,tier_1,4,HIPAA,1,32,mobile_unit,0.869,high,2000
14,edge_device_014,500,tier_2,8,GDPR,0,8,edge_device,0.893,standard,500
15,hospital_015,5000,tier_1,32,GDPR,8,512,tier1_hospital,0.984,standard,50000
16,clinic_016,5000,tier_2,64,PIPEDA,4,128,tier2_hospital,0.959,high,20000
17,research_center_017,5000,tier_3,128,GDPR,32,512,research_center,0.993,critical,100000
18,mobile_unit_018,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.788,standard,2000
19,edge_device_019,50,tier_2,8,local,1,16,edge_device,0.852,high,2000
