node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,HIPAA,8,512,tier1_hospital,0.983,critical,20000
1,clinic_001,5000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.966,standard,20000
2,research_center_002,10000,tier_3,128,HIPAA,8,256,research_center,0.982,high,100000
3,mobile_unit_003,1000,tier_1,4,GDPR,1,32,mobile_unit,0.785,high,1000
4,edge_device_004,100,tier_2,8,local,0,32,edge_device,0.774,standard,2000
5,hospital_005,10000,tier_1,64,HIPAA,8,256,tier1_hospital,0.977,critical,20000
6,clinic_006,5000,tier_2,16,PIPEDA,4,256,tier2_hospital,0.955,high,5000
7,research_center_007,10000,tier_3,128,PIPEDA,8,256,research_center,0.996,standard,50000
8,mobile_unit_008,100,tier_1,16,local,1,16,mobile_unit,0.887,critical,5000
9,edge_device_009,500,tier_2,2,PIPEDA,1,16,edge_device,0.705,critical,1000
10,hospital_010,5000,tier_1,32,local,16,128,tier1_hospital,0.999,standard,20000
11,clinic_011,5000,tier_2,64,PIPEDA,4,64,tier2_hospital,0.951,standard,20000
12,research_center_012,5000,tier_3,64,HIPAA,16,512,research_center,0.996,high,50000
13,mobile_unit_013,100,tier_1,4,PIPEDA,1,16,mobile_unit,0.891,standard,2000
14,edge_device_014,500,tier_2,8,HIPAA,1,16,edge_device,0.741,high,500
