node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,1953,private,mayo_clinic,tier1_hospital,1441
1,regional,ISO27001,oncology,1970,private,johns_hopkins,tier2_hospital,1532
2,national,SOC2,cardiology,1979,research_grant,stanford_med,research_center,998
3,national,SOC2,neurology,1978,private,mass_general,mobile_unit,3980
4,national,FedRAMP,pathology,1986,mixed,ucla_health,edge_device,2673
5,national,HIPAA_compliant,radiology,1992,mixed,mayo_clinic,tier1_hospital,4254
6,regional,HIPAA_compliant,oncology,1954,public,johns_hopkins,tier2_hospital,1766
7,regional,SOC2,cardiology,2015,private,stanford_med,research_center,824
8,regional,HIPAA_compliant,neurology,2006,research_grant,mass_general,mobile_unit,137
9,national,ISO27001,pathology,1957,mixed,ucla_health,edge_device,4063
