node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.998221,-92.456152,north_america,America/Chicago
1,Baltimore,USA,39.258908,-76.566698,europe,America/New_York
2,Palo Alto,USA,37.417676,-122.180002,asia_pacific,America/Los_Angeles
3,Boston,USA,42.374521,-71.069291,south_america,America/New_York
4,Los Angeles,USA,34.09757,-118.233009,africa,America/Los_Angeles
5,London,UK,51.540735,-0.157294,north_america,Europe/London
6,Paris,France,48.853436,2.376227,europe,Europe/Paris
7,Tokyo,Japan,35.677114,139.643345,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.347647,103.852361,south_america,Asia/Singapore
9,Sydney,Australia,-33.874379,151.257347,africa,Australia/Sydney
