node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,local,4,256,tier1_hospital,0.951,standard,20000
1,clinic_001,5000,tier_2,32,GDPR,8,256,tier2_hospital,0.945,standard,10000
2,research_center_002,20000,tier_3,256,GDPR,16,1024,research_center,0.982,standard,20000
3,mobile_unit_003,1000,tier_1,8,HIPAA,2,16,mobile_unit,0.787,standard,5000
4,edge_device_004,100,tier_2,4,local,1,32,edge_device,0.764,high,1000
5,hospital_005,5000,tier_1,32,local,16,128,tier1_hospital,0.959,critical,10000
6,clinic_006,5000,tier_2,16,HIPAA,2,256,tier2_hospital,0.934,critical,5000
7,research_center_007,20000,tier_3,256,GDPR,32,512,research_center,0.999,standard,50000
8,mobile_unit_008,500,tier_1,4,GDPR,2,16,mobile_unit,0.759,critical,1000
9,edge_device_009,100,tier_2,2,HIPAA,1,32,edge_device,0.829,standard,2000
10,hospital_010,5000,tier_1,32,HIPAA,4,128,tier1_hospital,0.994,high,50000
11,clinic_011,2000,tier_2,64,local,2,256,tier2_hospital,0.909,standard,10000
12,research_center_012,20000,tier_3,64,HIPAA,16,256,research_center,0.999,standard,100000
13,mobile_unit_013,500,tier_1,16,PIPEDA,2,32,mobile_unit,0.888,critical,5000
14,edge_device_014,50,tier_2,8,PIPEDA,1,8,edge_device,0.723,standard,2000
