node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,HIPAA,4,256,tier1_hospital,0.977,standard,20000
1,clinic_001,2000,tier_2,32,HIPAA,2,64,tier2_hospital,0.962,high,10000
2,research_center_002,5000,tier_3,128,GDPR,16,512,research_center,0.983,high,100000
3,mobile_unit_003,100,tier_1,8,local,2,16,mobile_unit,0.768,high,2000
4,edge_device_004,50,tier_2,8,PIPEDA,0,32,edge_device,0.792,critical,1000
5,hospital_005,5000,tier_1,128,GDPR,4,256,tier1_hospital,0.957,critical,10000
6,clinic_006,5000,tier_2,32,PIPEDA,4,64,tier2_hospital,0.956,high,10000
7,research_center_007,5000,tier_3,64,GDPR,8,512,research_center,0.987,high,50000
8,mobile_unit_008,500,tier_1,16,PIPEDA,2,32,mobile_unit,0.759,standard,1000
9,edge_device_009,500,tier_2,8,local,1,16,edge_device,0.787,high,2000
