param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.315250873565674, 'mean': -0.0023098469246178865, 'std': 0.11276347190141678}",1,0,1,1749416844.061262,parameter_transfer
"{'norm': 3.315250873565674, 'mean': -0.0023098469246178865, 'std': 0.11276347190141678}",1,0,2,1749416844.061262,parameter_transfer
"{'norm': 3.315250873565674, 'mean': -0.0023098469246178865, 'std': 0.11276347190141678}",1,0,3,1749416844.061262,parameter_transfer
"{'norm': 3.315250873565674, 'mean': -0.0023098469246178865, 'std': 0.11276347190141678}",1,0,4,1749416844.061262,parameter_transfer
"{'norm': 3.315250873565674, 'mean': -0.0023098469246178865, 'std': 0.11276347190141678}",1,0,5,1749416844.061262,parameter_transfer
"{'norm': 3.315250873565674, 'mean': -0.0023098469246178865, 'std': 0.11276347190141678}",1,0,6,1749416844.061262,parameter_transfer
"{'norm': 3.318378448486328, 'mean': -0.002705649007111788, 'std': 0.11286109685897827}",1,1,0,1749416844.0613346,parameter_transfer
"{'norm': 3.318378448486328, 'mean': -0.002705649007111788, 'std': 0.11286109685897827}",1,1,2,1749416844.0613346,parameter_transfer
"{'norm': 3.318378448486328, 'mean': -0.002705649007111788, 'std': 0.11286109685897827}",1,1,3,1749416844.0613346,parameter_transfer
"{'norm': 3.318378448486328, 'mean': -0.002705649007111788, 'std': 0.11286109685897827}",1,1,4,1749416844.0613346,parameter_transfer
"{'norm': 3.318378448486328, 'mean': -0.002705649007111788, 'std': 0.11286109685897827}",1,1,5,1749416844.0613346,parameter_transfer
"{'norm': 3.318378448486328, 'mean': -0.002705649007111788, 'std': 0.11286109685897827}",1,1,6,1749416844.0613346,parameter_transfer
"{'norm': 3.31588077545166, 'mean': -0.002957091201096773, 'std': 0.11276978999376297}",1,2,0,1749416844.061365,parameter_transfer
"{'norm': 3.31588077545166, 'mean': -0.002957091201096773, 'std': 0.11276978999376297}",1,2,1,1749416844.061365,parameter_transfer
"{'norm': 3.31588077545166, 'mean': -0.002957091201096773, 'std': 0.11276978999376297}",1,2,3,1749416844.061365,parameter_transfer
"{'norm': 3.31588077545166, 'mean': -0.002957091201096773, 'std': 0.11276978999376297}",1,2,4,1749416844.061365,parameter_transfer
"{'norm': 3.31588077545166, 'mean': -0.002957091201096773, 'std': 0.11276978999376297}",1,2,5,1749416844.061365,parameter_transfer
"{'norm': 3.31588077545166, 'mean': -0.002957091201096773, 'std': 0.11276978999376297}",1,2,6,1749416844.061365,parameter_transfer
"{'norm': 3.3165040016174316, 'mean': -0.0025998828932642937, 'std': 0.11279980093240738}",1,3,0,1749416844.0613914,parameter_transfer
"{'norm': 3.3165040016174316, 'mean': -0.0025998828932642937, 'std': 0.11279980093240738}",1,3,1,1749416844.0613914,parameter_transfer
