node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,2011,research_grant,mayo_clinic,tier1_hospital,921
1,national,HIPAA_compliant,oncology,1994,mixed,johns_hopkins,tier2_hospital,1876
2,local,HIPAA_compliant,cardiology,1976,mixed,stanford_med,research_center,1643
3,regional,ISO27001,neurology,1977,research_grant,mass_general,mobile_unit,3935
4,international,FedRAMP,pathology,1957,private,ucla_health,edge_device,3226
5,regional,ISO27001,radiology,2010,research_grant,mayo_clinic,tier1_hospital,573
6,international,ISO27001,oncology,1960,research_grant,johns_hopkins,tier2_hospital,4757
7,international,FedRAMP,cardiology,2020,mixed,stanford_med,research_center,3927
8,international,ISO27001,neurology,1951,research_grant,mass_general,mobile_unit,921
9,regional,HIPAA_compliant,pathology,1950,mixed,ucla_health,edge_device,1190
10,local,ISO27001,radiology,1962,private,mayo_clinic,tier1_hospital,55
11,regional,ISO27001,oncology,1960,public,johns_hopkins,tier2_hospital,3880
12,national,FedRAMP,cardiology,2017,public,stanford_med,research_center,516
13,regional,ISO27001,neurology,2005,research_grant,mass_general,mobile_unit,4818
14,international,SOC2,pathology,1979,private,ucla_health,edge_device,2926
