node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1961,public,mayo_clinic,tier1_hospital,3443
1,local,ISO27001,oncology,1984,mixed,johns_hopkins,tier2_hospital,531
2,local,FedRAMP,cardiology,1960,public,stanford_med,research_center,908
3,regional,ISO27001,neurology,1976,public,mass_general,mobile_unit,3570
4,national,ISO27001,pathology,2014,public,ucla_health,edge_device,4537
5,national,HIPAA_compliant,radiology,1990,private,mayo_clinic,tier1_hospital,2369
6,international,ISO27001,oncology,1961,research_grant,johns_hopkins,tier2_hospital,349
7,national,SOC2,cardiology,2007,private,stanford_med,research_center,3702
8,local,HIPAA_compliant,neurology,1993,research_grant,mass_general,mobile_unit,3803
9,national,HIPAA_compliant,pathology,1971,research_grant,ucla_health,edge_device,1344
