node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,local,4,128,tier1_hospital,0.976,high,20000
1,clinic_001,5000,tier_2,16,GDPR,8,128,tier2_hospital,0.963,standard,10000
2,research_center_002,5000,tier_3,64,local,8,256,research_center,0.989,high,50000
3,mobile_unit_003,500,tier_1,8,PIPEDA,2,32,mobile_unit,0.872,critical,2000
4,edge_device_004,100,tier_2,2,HIPAA,0,8,edge_device,0.762,critical,500
5,hospital_005,2000,tier_1,32,HIPAA,4,512,tier1_hospital,0.987,critical,20000
6,clinic_006,2000,tier_2,64,local,2,128,tier2_hospital,0.956,standard,20000
7,research_center_007,5000,tier_3,128,HIPAA,8,1024,research_center,0.984,critical,50000
8,mobile_unit_008,1000,tier_1,16,GDPR,1,16,mobile_unit,0.83,standard,5000
9,edge_device_009,500,tier_2,2,local,1,16,edge_device,0.73,standard,2000
10,hospital_010,5000,tier_1,128,local,4,256,tier1_hospital,0.953,standard,50000
11,clinic_011,5000,tier_2,64,GDPR,2,64,tier2_hospital,0.956,critical,20000
12,research_center_012,5000,tier_3,128,local,8,256,research_center,0.997,standard,20000
13,mobile_unit_013,500,tier_1,4,GDPR,2,16,mobile_unit,0.841,critical,5000
14,edge_device_014,50,tier_2,2,PIPEDA,1,16,edge_device,0.85,standard,2000
