node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1964,mixed,mayo_clinic,tier1_hospital,3569
1,regional,ISO27001,oncology,1961,private,johns_hopkins,tier2_hospital,740
2,regional,ISO27001,cardiology,2015,research_grant,stanford_med,research_center,266
3,local,HIPAA_compliant,neurology,1957,research_grant,mass_general,mobile_unit,991
4,international,SOC2,pathology,1964,private,ucla_health,edge_device,2532
5,international,ISO27001,radiology,1987,private,mayo_clinic,tier1_hospital,3434
6,national,FedRAMP,oncology,1988,mixed,johns_hopkins,tier2_hospital,2462
7,local,FedRAMP,cardiology,2015,private,stanford_med,research_center,1875
8,national,FedRAMP,neurology,1970,public,mass_general,mobile_unit,402
9,national,ISO27001,pathology,1958,mixed,ucla_health,edge_device,1419
