node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,16,512,tier1_hospital,0.964,high,50000
1,clinic_001,2000,tier_2,16,HIPAA,2,64,tier2_hospital,0.936,standard,5000
2,research_center_002,20000,tier_3,64,HIPAA,16,512,research_center,0.981,high,50000
3,mobile_unit_003,100,tier_1,16,GDPR,1,64,mobile_unit,0.752,standard,2000
4,edge_device_004,500,tier_2,2,local,0,8,edge_device,0.74,high,1000
5,hospital_005,2000,tier_1,128,local,4,256,tier1_hospital,0.986,standard,10000
6,clinic_006,2000,tier_2,16,HIPAA,8,128,tier2_hospital,0.949,standard,20000
7,research_center_007,5000,tier_3,256,local,32,256,research_center,0.998,standard,100000
8,mobile_unit_008,100,tier_1,4,PIPEDA,2,32,mobile_unit,0.81,critical,5000
9,edge_device_009,500,tier_2,4,PIPEDA,1,16,edge_device,0.723,high,500
10,hospital_010,10000,tier_1,32,GDPR,16,256,tier1_hospital,0.962,standard,50000
11,clinic_011,5000,tier_2,64,local,2,64,tier2_hospital,0.96,standard,20000
12,research_center_012,20000,tier_3,256,local,8,512,research_center,0.997,critical,100000
13,mobile_unit_013,1000,tier_1,16,GDPR,2,64,mobile_unit,0.809,standard,1000
14,edge_device_014,100,tier_2,2,local,0,16,edge_device,0.867,standard,500
