node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,international,HIPAA_compliant,Rochester,USA,radiology,1959,research_grant,mayo_clinic,tier1_hospital,north_america,3997,America/Chicago
1,local,SOC2,Baltimore,USA,oncology,2018,research_grant,johns_hopkins,tier2_hospital,europe,4339,America/New_York
2,international,SOC2,Palo Alto,USA,cardiology,1961,public,stanford_med,research_center,asia_pacific,985,America/Los_Angeles
3,local,HIPAA_compliant,Boston,USA,neurology,2016,private,mass_general,mobile_unit,south_america,2539,America/New_York
4,regional,SOC2,Los Angeles,USA,pathology,1997,private,ucla_health,edge_device,africa,4736,America/Los_Angeles
5,national,FedRAMP,London,UK,radiology,2006,private,mayo_clinic,tier1_hospital,north_america,1242,Europe/London
6,local,HIPAA_compliant,Paris,France,oncology,2018,mixed,johns_hopkins,tier2_hospital,europe,4939,Europe/Paris
7,local,ISO27001,Tokyo,Japan,cardiology,1967,mixed,stanford_med,research_center,asia_pacific,4684,Asia/Tokyo
8,regional,SOC2,Singapore,Singapore,neurology,1998,research_grant,mass_general,mobile_unit,south_america,1083,Asia/Singapore
9,international,ISO27001,Sydney,Australia,pathology,2003,private,ucla_health,edge_device,africa,1879,Australia/Sydney
