param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,1,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,2,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,3,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,4,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,5,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,6,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,7,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,8,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,9,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,10,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,11,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,12,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,13,1749443996.8392422,parameter_transfer
"{'norm': 3.2978529930114746, 'mean': 0.011596502736210823, 'std': 0.19398154318332672}",1,0,14,1749443996.8392422,parameter_transfer
"{'norm': 3.2962048053741455, 'mean': 0.011708656325936317, 'std': 0.19387750327587128}",1,1,0,1749443996.8393233,parameter_transfer
"{'norm': 3.2962048053741455, 'mean': 0.011708656325936317, 'std': 0.19387750327587128}",1,1,2,1749443996.8393233,parameter_transfer
"{'norm': 3.2962048053741455, 'mean': 0.011708656325936317, 'std': 0.19387750327587128}",1,1,3,1749443996.8393233,parameter_transfer
"{'norm': 3.2962048053741455, 'mean': 0.011708656325936317, 'std': 0.19387750327587128}",1,1,4,1749443996.8393233,parameter_transfer
"{'norm': 3.2962048053741455, 'mean': 0.011708656325936317, 'std': 0.19387750327587128}",1,1,5,1749443996.8393233,parameter_transfer
"{'norm': 3.2962048053741455, 'mean': 0.011708656325936317, 'std': 0.19387750327587128}",1,1,6,1749443996.8393233,parameter_transfer
"{'norm': 3.2962048053741455, 'mean': 0.011708656325936317, 'std': 0.19387750327587128}",1,1,7,1749443996.8393233,parameter_transfer
