timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753347818.1476653,1,-1,training,24.842429637908936,0,0,0,
1753347847.0875301,2,-1,training,27.909278869628906,0,0,0,
1753347853.8745053,3,-1,training,5.785560846328735,0,0,0,
1753347860.578423,4,-1,training,5.76774525642395,0,0,0,
1753347867.7566628,5,-1,training,6.174865484237671,0,0,0,
1753347892.1636176,6,-1,training,23.24277424812317,0,0,0,
1753347900.5112884,7,-1,training,7.125725030899048,0,0,0,
1753347921.0944757,8,-1,training,19.424996852874756,0,0,0,
1753347927.9008627,9,-1,training,5.57381796836853,0,0,0,
1753347935.4277499,10,-1,training,6.355731725692749,0,0,0,
