timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753347793.305326,1,5,[3],1,0.2,0.2,{3: 1.0},,,
1753347819.1783314,2,5,[0],1,0.2,0.2,{0: 1.0},,,
1753347848.0890427,3,5,[3],1,0.2,0.2,{3: 1.0},,,
1753347854.8107824,4,5,[3],1,0.2,0.2,{3: 1.0},,,
1753347861.5818963,5,5,[3],1,0.2,0.2,{3: 1.0},,,
1753347868.9209325,6,5,[1],1,0.2,0.2,{1: 1.0},,,
1753347893.3856456,7,5,[0],1,0.2,0.2,{0: 1.0},,,
1753347901.6695702,8,5,[2],1,0.2,0.2,{2: 1.0},,,
1753347922.3271837,9,5,[1],1,0.2,0.2,{1: 1.0},,,
1753347929.0721457,10,5,[3],1,0.2,0.2,{3: 1.0},,,
