timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753359914.38447,1,20,"[18, 7, 13, 0, 4, 5, 11, 14]",8,0.4,0.4,"{18: 1.0, 7: 1.0, 13: 1.0, 0: 1.0, 4: 1.0, 5: 1.0, 11: 1.0, 14: 1.0}",,,
1753359928.4253035,2,20,"[16, 13, 3, 17, 14, 1, 5, 2]",8,0.4,0.4,"{16: 1.0, 13: 1.0, 3: 1.0, 17: 1.0, 14: 1.0, 1: 1.0, 5: 1.0, 2: 1.0}",,,
1753359943.1929781,3,20,"[13, 6, 14, 5, 4, 8, 12, 1]",8,0.4,0.4,"{13: 1.0, 6: 1.0, 14: 1.0, 5: 1.0, 4: 1.0, 8: 1.0, 12: 1.0, 1: 1.0}",,,
1753359957.598891,4,20,"[8, 10, 13, 4, 18, 6, 3, 15]",8,0.4,0.4,"{8: 1.0, 10: 1.0, 13: 1.0, 4: 1.0, 18: 1.0, 6: 1.0, 3: 1.0, 15: 1.0}",,,
1753359969.9443493,5,20,"[10, 17, 6, 16, 13, 15, 12, 18]",8,0.4,0.4,"{10: 1.0, 17: 1.0, 6: 1.0, 16: 1.0, 13: 1.0, 15: 1.0, 12: 1.0, 18: 1.0}",,,
1753359973.8836653,6,20,"[19, 14, 16, 11, 3, 0, 12, 5]",8,0.4,0.4,"{19: 1.0, 14: 1.0, 16: 1.0, 11: 1.0, 3: 1.0, 0: 1.0, 12: 1.0, 5: 1.0}",,,
1753359983.5023184,7,20,"[17, 19, 15, 10, 3, 16, 8, 7]",8,0.4,0.4,"{17: 1.0, 19: 1.0, 15: 1.0, 10: 1.0, 3: 1.0, 16: 1.0, 8: 1.0, 7: 1.0}",,,
1753359987.4219763,8,20,"[12, 9, 15, 17, 5, 0, 4, 18]",8,0.4,0.4,"{12: 1.0, 9: 1.0, 15: 1.0, 17: 1.0, 5: 1.0, 0: 1.0, 4: 1.0, 18: 1.0}",,,
1753359997.2614288,9,20,"[14, 2, 15, 9, 8, 11, 18, 19]",8,0.4,0.4,"{14: 1.0, 2: 1.0, 15: 1.0, 9: 1.0, 8: 1.0, 11: 1.0, 18: 1.0, 19: 1.0}",,,
1753360000.7075047,10,20,"[7, 15, 18, 10, 8, 9, 5, 12]",8,0.4,0.4,"{7: 1.0, 15: 1.0, 18: 1.0, 10: 1.0, 8: 1.0, 9: 1.0, 5: 1.0, 12: 1.0}",,,
