node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,FedRAMP,Rochester,USA,radiology,1982,mixed,mayo_clinic,tier1_hospital,north_america,3626,America/Chicago
1,international,SOC2,Baltimore,USA,oncology,2012,public,johns_hopkins,tier2_hospital,europe,4919,America/New_York
2,international,FedRAMP,Palo Alto,USA,cardiology,2011,research_grant,stanford_med,research_center,asia_pacific,3647,America/Los_Angeles
3,local,ISO27001,Boston,USA,neurology,2018,mixed,mass_general,mobile_unit,south_america,1768,America/New_York
4,regional,FedRAMP,Los Angeles,USA,pathology,1969,research_grant,ucla_health,edge_device,africa,2358,America/Los_Angeles
5,regional,FedRAMP,London,UK,radiology,1993,private,mayo_clinic,tier1_hospital,north_america,376,Europe/London
6,national,ISO27001,Paris,France,oncology,1960,mixed,johns_hopkins,tier2_hospital,europe,3040,Europe/Paris
7,local,ISO27001,Tokyo,Japan,cardiology,2002,public,stanford_med,research_center,asia_pacific,1784,Asia/Tokyo
8,regional,FedRAMP,Singapore,Singapore,neurology,1982,public,mass_general,mobile_unit,south_america,1255,Asia/Singapore
9,international,SOC2,Sydney,Australia,pathology,2012,research_grant,ucla_health,edge_device,africa,2341,Australia/Sydney
