node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,local,4,512,tier1_hospital,0.958,standard,20000
1,clinic_001,1000,tier_2,32,local,8,128,tier2_hospital,0.957,high,10000
2,research_center_002,20000,tier_3,256,GDPR,16,512,research_center,0.98,standard,20000
3,mobile_unit_003,500,tier_1,8,GDPR,1,32,mobile_unit,0.812,critical,5000
4,edge_device_004,100,tier_2,2,local,1,32,edge_device,0.704,high,2000
5,hospital_005,2000,tier_1,32,local,4,512,tier1_hospital,0.993,high,50000
6,clinic_006,1000,tier_2,32,HIPAA,4,256,tier2_hospital,0.927,high,5000
7,research_center_007,20000,tier_3,64,local,32,512,research_center,0.985,high,20000
8,mobile_unit_008,100,tier_1,4,GDPR,2,64,mobile_unit,0.892,standard,1000
9,edge_device_009,500,tier_2,8,local,1,8,edge_device,0.762,critical,2000
10,hospital_010,10000,tier_1,64,GDPR,4,512,tier1_hospital,0.969,critical,20000
11,clinic_011,1000,tier_2,16,GDPR,2,64,tier2_hospital,0.934,high,5000
12,research_center_012,10000,tier_3,128,local,8,512,research_center,0.985,standard,50000
13,mobile_unit_013,500,tier_1,16,HIPAA,2,16,mobile_unit,0.758,standard,2000
14,edge_device_014,50,tier_2,4,local,1,8,edge_device,0.787,standard,1000
