node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,local,8,128,tier1_hospital,0.993,high,50000
1,clinic_001,1000,tier_2,32,GDPR,8,128,tier2_hospital,0.955,high,10000
2,research_center_002,5000,tier_3,64,HIPAA,8,1024,research_center,0.995,high,100000
3,mobile_unit_003,1000,tier_1,4,HIPAA,1,32,mobile_unit,0.869,critical,5000
4,edge_device_004,100,tier_2,8,HIPAA,1,8,edge_device,0.831,high,1000
5,hospital_005,2000,tier_1,32,HIPAA,16,512,tier1_hospital,0.991,high,10000
6,clinic_006,1000,tier_2,32,local,8,64,tier2_hospital,0.966,high,10000
7,research_center_007,5000,tier_3,64,local,32,1024,research_center,0.987,critical,100000
8,mobile_unit_008,500,tier_1,4,GDPR,1,32,mobile_unit,0.754,critical,5000
9,edge_device_009,500,tier_2,8,HIPAA,0,32,edge_device,0.871,critical,500
10,hospital_010,2000,tier_1,64,PIPEDA,16,512,tier1_hospital,0.965,high,50000
11,clinic_011,2000,tier_2,32,GDPR,8,128,tier2_hospital,0.949,standard,20000
12,research_center_012,5000,tier_3,128,HIPAA,8,512,research_center,0.98,critical,50000
13,mobile_unit_013,1000,tier_1,16,PIPEDA,1,64,mobile_unit,0.756,critical,1000
14,edge_device_014,500,tier_2,2,HIPAA,1,16,edge_device,0.807,standard,500
15,hospital_015,10000,tier_1,32,GDPR,4,128,tier1_hospital,0.952,high,10000
16,clinic_016,5000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.961,standard,5000
17,research_center_017,5000,tier_3,128,HIPAA,32,256,research_center,0.991,standard,100000
18,mobile_unit_018,500,tier_1,16,GDPR,1,16,mobile_unit,0.756,standard,2000
19,edge_device_019,500,tier_2,4,GDPR,1,8,edge_device,0.733,high,500
20,hospital_020,10000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.998,standard,50000
21,clinic_021,1000,tier_2,32,GDPR,4,256,tier2_hospital,0.936,critical,5000
22,research_center_022,5000,tier_3,64,PIPEDA,8,512,research_center,0.996,high,20000
23,mobile_unit_023,500,tier_1,8,HIPAA,2,64,mobile_unit,0.818,critical,1000
24,edge_device_024,500,tier_2,8,local,0,8,edge_device,0.822,high,500
25,hospital_025,10000,tier_1,32,HIPAA,16,128,tier1_hospital,0.993,critical,50000
26,clinic_026,1000,tier_2,16,GDPR,8,64,tier2_hospital,0.915,critical,5000
27,research_center_027,10000,tier_3,128,HIPAA,16,256,research_center,0.995,critical,50000
28,mobile_unit_028,500,tier_1,8,GDPR,2,16,mobile_unit,0.861,critical,2000
29,edge_device_029,100,tier_2,8,PIPEDA,0,16,edge_device,0.741,standard,500
