node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.984324,-92.493957,north_america,America/Chicago
1,Baltimore,USA,39.249475,-76.565429,europe,America/New_York
2,Palo Alto,USA,37.46152,-122.121967,asia_pacific,America/Los_Angeles
3,Boston,USA,42.336239,-71.018118,south_america,America/New_York
4,Los Angeles,USA,34.092676,-118.263484,africa,America/Los_Angeles
5,London,UK,51.462989,-0.101129,north_america,Europe/London
6,Paris,France,48.891419,2.326605,europe,Europe/Paris
7,Tokyo,Japan,35.674812,139.69815,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.394501,103.824322,south_america,Asia/Singapore
9,Sydney,Australia,-33.837496,151.161204,africa,Australia/Sydney
