node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,HIPAA,4,128,tier1_hospital,0.994,critical,50000
1,clinic_001,1000,tier_2,64,GDPR,8,128,tier2_hospital,0.921,critical,5000
2,research_center_002,10000,tier_3,64,PIPEDA,16,256,research_center,0.989,high,50000
3,mobile_unit_003,1000,tier_1,4,local,1,32,mobile_unit,0.865,standard,2000
4,edge_device_004,50,tier_2,2,HIPAA,0,32,edge_device,0.83,standard,1000
5,hospital_005,5000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.963,critical,50000
6,clinic_006,1000,tier_2,64,HIPAA,8,64,tier2_hospital,0.964,high,10000
7,research_center_007,5000,tier_3,64,PIPEDA,32,1024,research_center,0.981,high,100000
8,mobile_unit_008,100,tier_1,16,HIPAA,1,16,mobile_unit,0.814,high,5000
9,edge_device_009,50,tier_2,8,GDPR,1,16,edge_device,0.758,critical,500
