accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4465.0,,,,,,,,NetworkStructureEvent,,,0.2222222222222222,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753383851.7547045,ring,,,,,802,,10,,68,1920,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753383851.7549195,ring,,,,,,,,,,,
0.0999,,,,,,,,,,,,,EvaluationEvent,2.4653929138183592,"{'loss': 2.4653929138183592, 'accuracy': 0.0999}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753383856.2705712,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753383856.2708333,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{1: 1.0, 0: 1.0, 6: 1.0, 7: 1.0, 5: 1.0, 2: 1.0}",,SamplingEvent,,,,,,,,,6,,,,,,,,,,1,"[1, 0, 6, 7, 5, 2]",,,,,resource_sampling,,,,,,1753383856.2710917,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,26.46625781059265,1753383882.7371798,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.3138179779052734, 'mean': 0.008017368614673615, 'std': 0.11245293915271759}}",,,,1,,,,,0,parameter_transfer,,"9,1",,,,1753383882.9098663,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.3162097930908203, 'mean': 0.008333024568855762, 'std': 0.11251158267259598}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753383882.9099395,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.313117742538452, 'mean': 0.007525668013840914, 'std': 0.11246304959058762}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753383882.909973,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.290858745574951, 'mean': 0.008245573379099369, 'std': 0.11165324598550797}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753383882.9100022,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.290858745574951, 'mean': 0.008245573379099369, 'std': 0.11165324598550797}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753383882.9100301,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.3318233489990234, 'mean': 0.008954154327511787, 'std': 0.11299671232700348}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753383882.9101052,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{6: {'norm': 3.3132355213165283, 'mean': 0.008811010979115963, 'std': 0.11237366497516632}}",,,,1,,,,,6,parameter_transfer,,"5,7",,,,1753383882.9101498,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{7: {'norm': 3.3099265098571777, 'mean': 0.008332548663020134, 'std': 0.11229727417230606}}",,,,1,,,,,7,parameter_transfer,,"6,8",,,,1753383882.910183,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{8: {'norm': 3.290858745574951, 'mean': 0.008245573379099369, 'std': 0.11165324598550797}}",,,,1,,,,,8,parameter_transfer,,"7,9",,,,1753383882.91021,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{9: {'norm': 3.290858745574951, 'mean': 0.008245573379099369, 'std': 0.11165324598550797}}",,,,1,,,,,9,parameter_transfer,,"8,0",,,,1753383882.910234,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"0,9,1",,,1,,,,,,aggregation,GossipAvg,,,,,1753383882.910267,,,,,,,,,,,,
