node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,regional,SOC2,Rochester,USA,radiology,1972,mixed,mayo_clinic,tier1_hospital,north_america,648,America/Chicago
1,national,SOC2,Baltimore,USA,oncology,2017,private,johns_hopkins,tier2_hospital,europe,2267,America/New_York
2,international,ISO27001,Palo Alto,USA,cardiology,1995,public,stanford_med,research_center,asia_pacific,875,America/Los_Angeles
3,local,FedRAMP,Boston,USA,neurology,1990,research_grant,mass_general,mobile_unit,south_america,349,America/New_York
4,local,ISO27001,Los Angeles,USA,pathology,2012,research_grant,ucla_health,edge_device,africa,496,America/Los_Angeles
5,regional,FedRAMP,London,UK,radiology,2014,private,mayo_clinic,tier1_hospital,north_america,3524,Europe/London
6,local,SOC2,Paris,France,oncology,1971,public,johns_hopkins,tier2_hospital,europe,1457,Europe/Paris
7,national,HIPAA_compliant,Tokyo,Japan,cardiology,2015,research_grant,stanford_med,research_center,asia_pacific,4587,Asia/Tokyo
8,regional,ISO27001,Singapore,Singapore,neurology,2008,public,mass_general,mobile_unit,south_america,3712,Asia/Singapore
9,international,HIPAA_compliant,Sydney,Australia,pathology,2003,private,ucla_health,edge_device,africa,479,Australia/Sydney
