node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,HIPAA_compliant,radiology,2009,research_grant,mayo_clinic,tier1_hospital,2094
1,regional,HIPAA_compliant,oncology,1967,public,johns_hopkins,tier2_hospital,3643
2,local,ISO27001,cardiology,1985,research_grant,stanford_med,research_center,3755
3,national,HIPAA_compliant,neurology,1982,private,mass_general,mobile_unit,4277
4,local,HIPAA_compliant,pathology,2017,mixed,ucla_health,edge_device,1434
5,regional,SOC2,radiology,1962,private,mayo_clinic,tier1_hospital,2148
6,national,FedRAMP,oncology,2009,private,johns_hopkins,tier2_hospital,3360
7,local,FedRAMP,cardiology,1981,research_grant,stanford_med,research_center,1886
8,local,FedRAMP,neurology,1963,research_grant,mass_general,mobile_unit,4009
9,regional,SOC2,pathology,1951,research_grant,ucla_health,edge_device,1205
10,local,ISO27001,radiology,1980,mixed,mayo_clinic,tier1_hospital,4125
11,national,SOC2,oncology,1974,private,johns_hopkins,tier2_hospital,220
12,international,FedRAMP,cardiology,1989,public,stanford_med,research_center,3910
13,international,ISO27001,neurology,1961,mixed,mass_general,mobile_unit,564
14,international,SOC2,pathology,1967,public,ucla_health,edge_device,1165
