node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.973,standard,50000
1,clinic_001,5000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.912,standard,20000
2,research_center_002,5000,tier_3,256,local,16,1024,research_center,0.985,critical,50000
3,mobile_unit_003,500,tier_1,8,HIPAA,2,16,mobile_unit,0.845,high,5000
4,edge_device_004,100,tier_2,2,HIPAA,0,32,edge_device,0.77,critical,1000
5,hospital_005,2000,tier_1,128,PIPEDA,8,256,tier1_hospital,0.977,standard,50000
6,clinic_006,1000,tier_2,64,HIPAA,4,256,tier2_hospital,0.919,standard,5000
7,research_center_007,20000,tier_3,128,HIPAA,32,256,research_center,0.996,high,20000
8,mobile_unit_008,100,tier_1,16,HIPAA,1,16,mobile_unit,0.755,high,1000
9,edge_device_009,50,tier_2,8,local,0,8,edge_device,0.865,high,1000
10,hospital_010,5000,tier_1,64,HIPAA,8,256,tier1_hospital,0.961,standard,10000
11,clinic_011,1000,tier_2,64,GDPR,8,128,tier2_hospital,0.956,critical,20000
12,research_center_012,10000,tier_3,64,HIPAA,16,1024,research_center,0.99,high,100000
13,mobile_unit_013,500,tier_1,16,GDPR,2,16,mobile_unit,0.769,standard,5000
14,edge_device_014,50,tier_2,4,PIPEDA,0,16,edge_device,0.895,standard,2000
