timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753355527.4802878,1,5,"[4, 2, 1]",3,0.6,0.6,"{4: 1.0, 2: 1.0, 1: 1.0}",,,
1753355538.7273788,2,5,"[1, 0, 3]",3,0.6,0.6,"{1: 1.0, 0: 1.0, 3: 1.0}",,,
1753355551.1902337,3,5,"[2, 4, 1]",3,0.6,0.6,"{2: 1.0, 4: 1.0, 1: 1.0}",,,
1753355556.566492,4,5,"[3, 4, 0]",3,0.6,0.6,"{3: 1.0, 4: 1.0, 0: 1.0}",,,
1753355563.5786407,5,5,"[0, 4, 1]",3,0.6,0.6,"{0: 1.0, 4: 1.0, 1: 1.0}",,,
1753355570.6517935,6,5,"[3, 4, 0]",3,0.6,0.6,"{3: 1.0, 4: 1.0, 0: 1.0}",,,
1753355577.7893302,7,5,"[2, 4, 0]",3,0.6,0.6,"{2: 1.0, 4: 1.0, 0: 1.0}",,,
1753355584.7714791,8,5,"[4, 1, 3]",3,0.6,0.6,"{4: 1.0, 1: 1.0, 3: 1.0}",,,
1753355590.6002026,9,5,"[0, 1, 3]",3,0.6,0.6,"{0: 1.0, 1: 1.0, 3: 1.0}",,,
1753355597.5124242,10,5,"[3, 0, 2]",3,0.6,0.6,"{3: 1.0, 0: 1.0, 2: 1.0}",,,
