param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3189799785614014, 'mean': 0.006292781326919794, 'std': 0.11273850500583649}",1,0,,1,1749424023.6756914,parameter_transfer
"{'norm': 3.318809747695923, 'mean': 0.006274413783103228, 'std': 0.11273372918367386}",1,1,,0,1749424023.6757412,parameter_transfer
"{'norm': 3.3187103271484375, 'mean': 0.006267295219004154, 'std': 0.1127307340502739}",1,2,,1,1749424023.6757588,parameter_transfer
"{'norm': 3.319904088973999, 'mean': 0.006313785444945097, 'std': 0.11276881396770477}",1,3,,2,1749424023.6757734,parameter_transfer
"{'norm': 3.318988084793091, 'mean': 0.0063248067162930965, 'std': 0.11273699253797531}",1,4,,3,1749424023.6757865,parameter_transfer
"{'norm': 3.3204517364501953, 'mean': 0.006272593047469854, 'std': 0.11278977990150452}",1,5,,4,1749424023.6758022,parameter_transfer
"{'norm': 3.319028615951538, 'mean': 0.006281140260398388, 'std': 0.11274080723524094}",1,6,,5,1749424023.675817,parameter_transfer
,1,1,GossipAvg,0,1749424023.6758466,aggregation
,1,0,GossipAvg,1,1749424023.675859,aggregation
,1,1,GossipAvg,2,1749424023.6758668,aggregation
,1,2,GossipAvg,3,1749424023.6758745,aggregation
,1,3,GossipAvg,4,1749424023.6758811,aggregation
,1,4,GossipAvg,5,1749424023.6758869,aggregation
,1,5,GossipAvg,6,1749424023.6758928,aggregation
"{'norm': 3.3189265727996826, 'mean': 0.0062903594225645065, 'std': 0.11273681372404099}",2,0,,1,1749424038.2619224,parameter_transfer
"{'norm': 3.3188321590423584, 'mean': 0.006283433176577091, 'std': 0.11273399740457535}",2,1,,0,1749424038.2619648,parameter_transfer
"{'norm': 3.319167375564575, 'mean': 0.006328638643026352, 'std': 0.11274287849664688}",2,2,,1,1749424038.2619808,parameter_transfer
"{'norm': 3.3182694911956787, 'mean': 0.006274931598454714, 'std': 0.11271528899669647}",2,3,,2,1749424038.2619956,parameter_transfer
"{'norm': 3.3204808235168457, 'mean': 0.006287918426096439, 'std': 0.11278991401195526}",2,4,,3,1749424038.2620137,parameter_transfer
"{'norm': 3.3196909427642822, 'mean': 0.0063101560808718204, 'std': 0.11276175826787949}",2,5,,4,1749424038.262033,parameter_transfer
"{'norm': 3.3182272911071777, 'mean': 0.006262179464101791, 'std': 0.11271456629037857}",2,6,,5,1749424038.2620494,parameter_transfer
,2,1,GossipAvg,0,1749424038.2620668,aggregation
,2,0,GossipAvg,1,1749424038.2620769,aggregation
,2,1,GossipAvg,2,1749424038.2620838,aggregation
,2,2,GossipAvg,3,1749424038.2620907,aggregation
,2,3,GossipAvg,4,1749424038.2621074,aggregation
,2,4,GossipAvg,5,1749424038.2621143,aggregation
,2,5,GossipAvg,6,1749424038.2621198,aggregation
"{'norm': 3.3192460536956787, 'mean': 0.006300223525613546, 'std': 0.11274715512990952}",3,0,,1,1749424052.5087912,parameter_transfer
"{'norm': 3.319303274154663, 'mean': 0.006282831076532602, 'std': 0.11275007575750351}",3,1,,0,1749424052.5088344,parameter_transfer
"{'norm': 3.3193416595458984, 'mean': 0.006310054566711187, 'std': 0.1127498671412468}",3,2,,1,1749424052.508853,parameter_transfer
"{'norm': 3.317948341369629, 'mean': 0.006301515270024538, 'std': 0.1127028614282608}",3,3,,2,1749424052.508869,parameter_transfer
"{'norm': 3.318571090698242, 'mean': 0.006307222414761782, 'std': 0.11272376030683517}",3,4,,3,1749424052.5088837,parameter_transfer
"{'norm': 3.320014238357544, 'mean': 0.006239178590476513, 'std': 0.1127767339348793}",3,5,,4,1749424052.508897,parameter_transfer
"{'norm': 3.316830635070801, 'mean': 0.006265951320528984, 'std': 0.11266676336526871}",3,6,,5,1749424052.508909,parameter_transfer
,3,1,GossipAvg,0,1749424052.5089257,aggregation
,3,0,GossipAvg,1,1749424052.5089355,aggregation
,3,1,GossipAvg,2,1749424052.5089421,aggregation
,3,2,GossipAvg,3,1749424052.5089476,aggregation
,3,3,GossipAvg,4,1749424052.5089543,aggregation
,3,4,GossipAvg,5,1749424052.5089602,aggregation
,3,5,GossipAvg,6,1749424052.5089657,aggregation
