node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.049209,-92.492026,north_america,America/Chicago
1,Baltimore,USA,39.259481,-76.642267,europe,America/New_York
2,Palo Alto,USA,37.484182,-122.171455,asia_pacific,America/Los_Angeles
3,Boston,USA,42.340085,-71.103166,south_america,America/New_York
4,Los Angeles,USA,34.097182,-118.215384,africa,America/Los_Angeles
5,London,UK,51.503994,-0.157508,north_america,Europe/London
6,Paris,France,48.84859,2.368669,europe,Europe/Paris
7,Tokyo,Japan,35.675029,139.625816,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.325798,103.86164,south_america,Asia/Singapore
9,Sydney,Australia,-33.835515,151.186719,africa,Australia/Sydney
