timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753359062.020282,1,0,9,parameter_transfer,"{'norm': 3.230715274810791, 'mean': -0.011483672074973583, 'std': 0.19002504646778107}",
1753359062.020282,1,0,1,parameter_transfer,"{'norm': 3.230715274810791, 'mean': -0.011483672074973583, 'std': 0.19002504646778107}",
1753359062.0203598,1,1,0,parameter_transfer,"{'norm': 3.2360453605651855, 'mean': -0.011646337807178497, 'std': 0.19032980501651764}",
1753359062.0203598,1,1,2,parameter_transfer,"{'norm': 3.2360453605651855, 'mean': -0.011646337807178497, 'std': 0.19032980501651764}",
1753359062.020393,1,2,1,parameter_transfer,"{'norm': 3.2155585289001465, 'mean': -0.012473487295210361, 'std': 0.18906760215759277}",
1753359062.020393,1,2,3,parameter_transfer,"{'norm': 3.2155585289001465, 'mean': -0.012473487295210361, 'std': 0.18906760215759277}",
1753359062.0204234,1,3,2,parameter_transfer,"{'norm': 3.2439258098602295, 'mean': -0.01126054022461176, 'std': 0.1908182054758072}",
1753359062.0204234,1,3,4,parameter_transfer,"{'norm': 3.2439258098602295, 'mean': -0.01126054022461176, 'std': 0.1908182054758072}",
1753359062.0204513,1,4,3,parameter_transfer,"{'norm': 3.227775812149048, 'mean': -0.01271294429898262, 'std': 0.18977317214012146}",
1753359062.0204513,1,4,5,parameter_transfer,"{'norm': 3.227775812149048, 'mean': -0.01271294429898262, 'std': 0.18977317214012146}",
1753359062.020478,1,5,4,parameter_transfer,"{'norm': 3.2407236099243164, 'mean': -0.012836615554988384, 'std': 0.19052955508232117}",
1753359062.020478,1,5,6,parameter_transfer,"{'norm': 3.2407236099243164, 'mean': -0.012836615554988384, 'std': 0.19052955508232117}",
1753359062.020506,1,6,5,parameter_transfer,"{'norm': 3.22533917427063, 'mean': -0.009808295406401157, 'std': 0.1898016780614853}",
1753359062.020506,1,6,7,parameter_transfer,"{'norm': 3.22533917427063, 'mean': -0.009808295406401157, 'std': 0.1898016780614853}",
1753359062.0205321,1,7,6,parameter_transfer,"{'norm': 3.2233402729034424, 'mean': -0.009798692539334297, 'std': 0.18968424201011658}",
