node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1953,mixed,mayo_clinic,tier1_hospital,2926
1,regional,SOC2,oncology,1991,private,johns_hopkins,tier2_hospital,4014
2,national,FedRAMP,cardiology,1963,research_grant,stanford_med,research_center,1107
3,national,SOC2,neurology,1992,mixed,mass_general,mobile_unit,1411
4,national,HIPAA_compliant,pathology,1986,research_grant,ucla_health,edge_device,4710
5,national,SOC2,radiology,1976,private,mayo_clinic,tier1_hospital,4101
6,local,SOC2,oncology,2001,private,johns_hopkins,tier2_hospital,2376
7,national,ISO27001,cardiology,2002,private,stanford_med,research_center,2878
8,local,HIPAA_compliant,neurology,2011,research_grant,mass_general,mobile_unit,3053
9,local,SOC2,pathology,1950,public,ucla_health,edge_device,1753
10,international,SOC2,radiology,1994,mixed,mayo_clinic,tier1_hospital,2322
11,national,SOC2,oncology,1983,private,johns_hopkins,tier2_hospital,1052
12,regional,SOC2,cardiology,2020,public,stanford_med,research_center,1550
13,local,FedRAMP,neurology,2017,private,mass_general,mobile_unit,2539
14,national,FedRAMP,pathology,2010,private,ucla_health,edge_device,996
