node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,2013,mixed,mayo_clinic,tier1_hospital,3729
1,local,HIPAA_compliant,oncology,2001,private,johns_hopkins,tier2_hospital,2241
2,international,HIPAA_compliant,cardiology,1956,public,stanford_med,research_center,2432
3,international,FedRAMP,neurology,2017,private,mass_general,mobile_unit,4524
4,local,ISO27001,pathology,2011,private,ucla_health,edge_device,834
5,international,ISO27001,radiology,1986,mixed,mayo_clinic,tier1_hospital,2180
6,regional,FedRAMP,oncology,1998,private,johns_hopkins,tier2_hospital,1686
7,regional,ISO27001,cardiology,1967,public,stanford_med,research_center,4871
8,national,SOC2,neurology,1965,research_grant,mass_general,mobile_unit,2681
9,regional,HIPAA_compliant,pathology,2000,mixed,ucla_health,edge_device,400
10,national,FedRAMP,radiology,2017,private,mayo_clinic,tier1_hospital,1493
11,regional,ISO27001,oncology,1951,mixed,johns_hopkins,tier2_hospital,1264
12,local,SOC2,cardiology,1964,public,stanford_med,research_center,4228
13,national,ISO27001,neurology,1975,private,mass_general,mobile_unit,1711
14,national,FedRAMP,pathology,1983,research_grant,ucla_health,edge_device,3498
