node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.011636,-92.464038,north_america,America/Chicago
1,Baltimore,USA,39.303622,-76.638722,europe,America/New_York
2,Palo Alto,USA,37.478838,-122.104109,asia_pacific,America/Los_Angeles
3,Boston,USA,42.366883,-71.089309,south_america,America/New_York
4,Los Angeles,USA,34.07656,-118.194439,africa,America/Los_Angeles
5,London,UK,51.511529,-0.130595,north_america,Europe/London
6,Paris,France,48.861467,2.373639,europe,Europe/Paris
7,Tokyo,Japan,35.652813,139.694384,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.303981,103.810716,south_america,Asia/Singapore
9,Sydney,Australia,-33.83552,151.23415,africa,Australia/Sydney
10,Rochester,USA,44.023554,-92.426734,north_america,America/Chicago
11,Baltimore,USA,39.250427,-76.658939,europe,America/New_York
12,Palo Alto,USA,37.444506,-122.155971,asia_pacific,America/Los_Angeles
13,Boston,USA,42.326821,-71.067249,south_america,America/New_York
14,Los Angeles,USA,34.073979,-118.276664,africa,America/Los_Angeles
