timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753397732.6372683,1,20,"[0, 7, 18, 12, 4, 11, 8, 16, 19, 9, 10, 2, 17, 1, 6, 15]",16,0.8,0.8,"{0: 1.0, 7: 1.0, 18: 1.0, 12: 1.0, 4: 1.0, 11: 1.0, 8: 1.0, 16: 1.0, 19: 1.0, 9: 1.0, 10: 1.0, 2: 1.0, 17: 1.0, 1: 1.0, 6: 1.0, 15: 1.0}",,,
1753397762.279092,2,20,"[0, 16, 3, 4, 6, 18, 12, 11, 13, 19, 14, 9, 7, 8, 15, 5]",16,0.8,0.8,"{0: 1.0, 16: 1.0, 3: 1.0, 4: 1.0, 6: 1.0, 18: 1.0, 12: 1.0, 11: 1.0, 13: 1.0, 19: 1.0, 14: 1.0, 9: 1.0, 7: 1.0, 8: 1.0, 15: 1.0, 5: 1.0}",,,
1753397788.4120831,3,20,"[11, 17, 18, 8, 4, 15, 12, 3, 9, 0, 19, 16, 2, 13, 10, 6]",16,0.8,0.8,"{11: 1.0, 17: 1.0, 18: 1.0, 8: 1.0, 4: 1.0, 15: 1.0, 12: 1.0, 3: 1.0, 9: 1.0, 0: 1.0, 19: 1.0, 16: 1.0, 2: 1.0, 13: 1.0, 10: 1.0, 6: 1.0}",,,
1753397800.0364451,4,20,"[18, 10, 5, 8, 15, 0, 19, 9, 16, 1, 4, 2, 13, 3, 7, 14]",16,0.8,0.8,"{18: 1.0, 10: 1.0, 5: 1.0, 8: 1.0, 15: 1.0, 0: 1.0, 19: 1.0, 9: 1.0, 16: 1.0, 1: 1.0, 4: 1.0, 2: 1.0, 13: 1.0, 3: 1.0, 7: 1.0, 14: 1.0}",,,
1753397812.4137301,5,20,"[13, 1, 0, 4, 2, 8, 5, 16, 9, 18, 15, 3, 6, 10, 7, 19]",16,0.8,0.8,"{13: 1.0, 1: 1.0, 0: 1.0, 4: 1.0, 2: 1.0, 8: 1.0, 5: 1.0, 16: 1.0, 9: 1.0, 18: 1.0, 15: 1.0, 3: 1.0, 6: 1.0, 10: 1.0, 7: 1.0, 19: 1.0}",,,
1753397825.3412442,6,20,"[6, 3, 5, 10, 14, 19, 11, 17, 2, 18, 4, 7, 0, 13, 12, 9]",16,0.8,0.8,"{6: 1.0, 3: 1.0, 5: 1.0, 10: 1.0, 14: 1.0, 19: 1.0, 11: 1.0, 17: 1.0, 2: 1.0, 18: 1.0, 4: 1.0, 7: 1.0, 0: 1.0, 13: 1.0, 12: 1.0, 9: 1.0}",,,
1753397838.0514045,7,20,"[2, 14, 7, 18, 3, 4, 12, 15, 13, 6, 8, 17, 16, 10, 0, 19]",16,0.8,0.8,"{2: 1.0, 14: 1.0, 7: 1.0, 18: 1.0, 3: 1.0, 4: 1.0, 12: 1.0, 15: 1.0, 13: 1.0, 6: 1.0, 8: 1.0, 17: 1.0, 16: 1.0, 10: 1.0, 0: 1.0, 19: 1.0}",,,
1753397850.1518698,8,20,"[10, 11, 4, 1, 0, 18, 5, 15, 6, 13, 19, 3, 2, 9, 12, 14]",16,0.8,0.8,"{10: 1.0, 11: 1.0, 4: 1.0, 1: 1.0, 0: 1.0, 18: 1.0, 5: 1.0, 15: 1.0, 6: 1.0, 13: 1.0, 19: 1.0, 3: 1.0, 2: 1.0, 9: 1.0, 12: 1.0, 14: 1.0}",,,
1753397862.4212437,9,20,"[0, 3, 17, 10, 4, 14, 7, 11, 19, 6, 8, 5, 9, 16, 18, 15]",16,0.8,0.8,"{0: 1.0, 3: 1.0, 17: 1.0, 10: 1.0, 4: 1.0, 14: 1.0, 7: 1.0, 11: 1.0, 19: 1.0, 6: 1.0, 8: 1.0, 5: 1.0, 9: 1.0, 16: 1.0, 18: 1.0, 15: 1.0}",,,
1753397875.559569,10,20,"[0, 16, 4, 6, 8, 19, 15, 10, 9, 11, 17, 14, 3, 7, 1, 18]",16,0.8,0.8,"{0: 1.0, 16: 1.0, 4: 1.0, 6: 1.0, 8: 1.0, 19: 1.0, 15: 1.0, 10: 1.0, 9: 1.0, 11: 1.0, 17: 1.0, 14: 1.0, 3: 1.0, 7: 1.0, 1: 1.0, 18: 1.0}",,,
