timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753397754.4094853,1,-1,training,21.772467136383057,0,0,0,
1753397780.6524942,2,-1,training,18.373645305633545,0,0,0,
1753397792.289223,3,-1,training,3.8773720264434814,0,0,0,
1753397804.5988798,4,-1,training,4.562641620635986,0,0,0,
1753397817.41517,5,-1,training,5.001634359359741,0,0,0,
1753397830.3662615,6,-1,training,5.025261640548706,0,0,0,
1753397842.4311304,7,-1,training,4.379906415939331,0,0,0,
1753397854.6682842,8,-1,training,4.516612768173218,0,0,0,
1753397867.6740458,9,-1,training,5.253063678741455,0,0,0,
1753397879.9398024,10,-1,training,4.380441188812256,0,0,0,
