accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3082.5,,,,,,,,NetworkStructureEvent,,,0.10526315789473684,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753387303.1283138,ring,,,,,1370,,20,,152,4856,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753387303.128544,ring,,,,,,,,,,,
0.1021,,,,,,,,,,,,,EvaluationEvent,2.3478970268249513,"{'loss': 2.3478970268249513, 'accuracy': 0.1021}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753387308.8663616,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753387308.8665612,,,,,,,,,3,,,
,,0.8,,,,,0.8,,,,"{14: 1.0, 17: 1.0, 16: 1.0, 6: 1.0, 18: 1.0, 9: 1.0, 15: 1.0, 2: 1.0, 1: 1.0, 4: 1.0, 11: 1.0, 0: 1.0, 8: 1.0, 19: 1.0, 13: 1.0, 7: 1.0}",,SamplingEvent,,,,,,,,,16,,,,,,,,,,1,"[14, 17, 16, 6, 18, 9, 15, 2, 1, 4, 11, 0, 8, 19, 13, 7]",,,,,resource_sampling,,,,,,1753387308.8668709,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,19.611083984375,1753387328.4777362,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.331211566925049, 'mean': -0.0019394735572859645, 'std': 0.11331352591514587}}",,,,1,,,,,0,parameter_transfer,,"19,1",,,,1753387328.8229592,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.3511581420898438, 'mean': 0.0007098537171259522, 'std': 0.11400650441646576}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753387328.8230343,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.3554608821868896, 'mean': -0.002218952402472496, 'std': 0.11413352936506271}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753387328.8231125,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.2830450534820557, 'mean': -0.0014272129628807306, 'std': 0.11168234795331955}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753387328.8231432,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.3218860626220703, 'mean': -0.0007204982102848589, 'std': 0.11301056295633316}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753387328.8231702,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.2830450534820557, 'mean': -0.0014272129628807306, 'std': 0.11168234795331955}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753387328.8231978,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{6: {'norm': 3.362612009048462, 'mean': -0.00036145435296930373, 'std': 0.1143978089094162}}",,,,1,,,,,6,parameter_transfer,,"5,7",,,,1753387328.8232243,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{7: {'norm': 3.3548169136047363, 'mean': -0.0015561588807031512, 'std': 0.11412258446216583}}",,,,1,,,,,7,parameter_transfer,,"6,8",,,,1753387328.8232498,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{8: {'norm': 3.3659279346466064, 'mean': -0.0008302496280521154, 'std': 0.11450818181037903}}",,,,1,,,,,8,parameter_transfer,,"7,9",,,,1753387328.823274,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{9: {'norm': 3.332470178604126, 'mean': -0.0010719775455072522, 'std': 0.11336787045001984}}",,,,1,,,,,9,parameter_transfer,,"8,10",,,,1753387328.8232982,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{10: {'norm': 3.2830450534820557, 'mean': -0.0014272129628807306, 'std': 0.11168234795331955}}",,,,1,,,,,10,parameter_transfer,,"9,11",,,,1753387328.8233209,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{11: {'norm': 3.3852760791778564, 'mean': -0.0015465678879991174, 'std': 0.1151590421795845}}",,,,1,,,,,11,parameter_transfer,,"10,12",,,,1753387328.823355,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{12: {'norm': 3.2830450534820557, 'mean': -0.0014272129628807306, 'std': 0.11168234795331955}}",,,,1,,,,,12,parameter_transfer,,"11,13",,,,1753387328.8233867,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{13: {'norm': 3.319561719894409, 'mean': -0.0018727974966168404, 'std': 0.11291825026273727}}",,,,1,,,,,13,parameter_transfer,,"12,14",,,,1753387328.8234112,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{14: {'norm': 3.343358278274536, 'mean': -0.0008431874448433518, 'std': 0.1137402355670929}}",,,,1,,,,,14,parameter_transfer,,"13,15",,,,1753387328.8234353,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{15: {'norm': 3.3346714973449707, 'mean': -0.0015098132425919175, 'std': 0.11343777924776077}}",,,,1,,,,,15,parameter_transfer,,"14,16",,,,1753387328.8234627,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{16: {'norm': 3.3396761417388916, 'mean': -0.002796325134113431, 'std': 0.11358367651700974}}",,,,1,,,,,16,parameter_transfer,,"15,17",,,,1753387328.8234882,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{17: {'norm': 3.338663339614868, 'mean': -0.0009855707176029682, 'std': 0.11357935518026352}}",,,,1,,,,,17,parameter_transfer,,"16,18",,,,1753387328.823512,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{18: {'norm': 3.3689119815826416, 'mean': -0.0007831105031073093, 'std': 0.11461004614830017}}",,,,1,,,,,18,parameter_transfer,,"17,19",,,,1753387328.8235369,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{19: {'norm': 3.3195526599884033, 'mean': -0.0007755622500553727, 'std': 0.11293081939220428}}",,,,1,,,,,19,parameter_transfer,,"18,0",,,,1753387328.823562,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"0,19,1",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.823597,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"1,0,2",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8236198,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"2,1,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8236346,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"3,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.82365,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"4,3,5",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.823662,,,,,,,,,,,,
,,,,5,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"5,4,6",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8236754,,,,,,,,,,,,
,,,,6,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"6,5,7",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8237228,,,,,,,,,,,,
,,,,7,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"7,6,8",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8237376,,,,,,,,,,,,
,,,,8,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"8,7,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8237505,,,,,,,,,,,,
,,,,9,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"9,8,10",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8237624,,,,,,,,,,,,
,,,,10,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"10,9,11",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.823776,,,,,,,,,,,,
,,,,11,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"11,10,12",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8237875,,,,,,,,,,,,
,,,,12,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"12,11,13",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8237982,,,,,,,,,,,,
,,,,13,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"13,12,14",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.82381,,,,,,,,,,,,
,,,,14,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"14,13,15",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8238218,,,,,,,,,,,,
,,,,15,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"15,14,16",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8238332,,,,,,,,,,,,
,,,,16,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"16,15,17",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8238502,,,,,,,,,,,,
,,,,17,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"17,16,18",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8238635,,,,,,,,,,,,
,,,,18,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"18,17,19",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.8238745,,,,,,,,,,,,
,,,,19,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"19,18,0",,,1,,,,,,aggregation,GossipAvg,,,,,1753387328.823887,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,20,,14.602907551269194,,,,,1,,,,,,model_update,,,,,,1753387329.8968668,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
0.1,,,,,,,,,,,,,EvaluationEvent,3.0179059432983397,"{'loss': 3.0179059432983397, 'accuracy': 0.1}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753387330.8626645,,,,,,,,,,,,
,,,,,,,,19.999999999999996,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.0045462382599657375,21.99620747566223,1,,16,,,,resource_resource_summary,,,,1.3747629672288895,,1753387330.8627448,,,20,104511040,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753387330.9581618,,,,,,,,,3,,,
,,0.8,,,,,0.8,,,,"{7: 1.0, 6: 1.0, 5: 1.0, 1: 1.0, 10: 1.0, 15: 1.0, 17: 1.0, 3: 1.0, 12: 1.0, 16: 1.0, 14: 1.0, 0: 1.0, 4: 1.0, 8: 1.0, 18: 1.0, 19: 1.0}",,SamplingEvent,,,,,,,,,16,,,,,,,,,,2,"[7, 6, 5, 1, 10, 15, 17, 3, 12, 16, 14, 0, 4, 8, 18, 19]",,,,,resource_sampling,,,,,,1753387330.9585207,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,15.768659830093384,1753387346.7269168,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.336031198501587, 'mean': -0.0012176178861409426, 'std': 0.11348755657672882}}",,,,2,,,,,0,parameter_transfer,,"19,1",,,,1753387347.0368228,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.313232898712158, 'mean': -0.0010507911210879683, 'std': 0.11271356791257858}}",,,,2,,,,,1,parameter_transfer,,"0,2",,,,1753387347.0369003,,,,,,,,,,,,
