node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1986,research_grant,mayo_clinic,tier1_hospital,3549
1,regional,ISO27001,oncology,1963,public,johns_hopkins,tier2_hospital,51
2,regional,SOC2,cardiology,1977,public,stanford_med,research_center,836
3,local,ISO27001,neurology,1968,private,mass_general,mobile_unit,4533
4,international,SOC2,pathology,2006,public,ucla_health,edge_device,2621
5,international,ISO27001,radiology,1996,public,mayo_clinic,tier1_hospital,1872
6,international,HIPAA_compliant,oncology,1953,public,johns_hopkins,tier2_hospital,2408
7,national,HIPAA_compliant,cardiology,1978,research_grant,stanford_med,research_center,1396
8,regional,SOC2,neurology,2015,mixed,mass_general,mobile_unit,397
9,international,FedRAMP,pathology,1983,research_grant,ucla_health,edge_device,2839
10,national,FedRAMP,radiology,1986,public,mayo_clinic,tier1_hospital,2197
11,national,ISO27001,oncology,2010,mixed,johns_hopkins,tier2_hospital,2185
12,local,FedRAMP,cardiology,2011,research_grant,stanford_med,research_center,2304
13,local,ISO27001,neurology,1964,public,mass_general,mobile_unit,436
14,local,FedRAMP,pathology,2016,public,ucla_health,edge_device,460
