node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,GDPR,4,512,tier1_hospital,0.958,high,10000
1,clinic_001,1000,tier_2,32,PIPEDA,8,128,tier2_hospital,0.913,critical,20000
2,research_center_002,10000,tier_3,64,GDPR,8,256,research_center,0.983,standard,100000
3,mobile_unit_003,500,tier_1,4,local,2,32,mobile_unit,0.777,critical,2000
4,edge_device_004,50,tier_2,2,PIPEDA,1,32,edge_device,0.764,high,500
5,hospital_005,5000,tier_1,64,GDPR,8,128,tier1_hospital,0.974,standard,10000
6,clinic_006,1000,tier_2,32,GDPR,4,64,tier2_hospital,0.965,high,10000
7,research_center_007,10000,tier_3,64,GDPR,32,1024,research_center,0.985,critical,20000
8,mobile_unit_008,1000,tier_1,16,GDPR,2,32,mobile_unit,0.751,standard,5000
9,edge_device_009,50,tier_2,2,HIPAA,1,8,edge_device,0.726,standard,500
