node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,HIPAA,16,512,tier1_hospital,0.957,high,10000
1,clinic_001,5000,tier_2,16,PIPEDA,2,64,tier2_hospital,0.947,high,20000
2,research_center_002,20000,tier_3,256,GDPR,32,256,research_center,0.987,critical,50000
3,mobile_unit_003,100,tier_1,16,HIPAA,2,32,mobile_unit,0.817,critical,1000
4,edge_device_004,500,tier_2,2,local,1,16,edge_device,0.858,standard,500
5,hospital_005,5000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.962,standard,10000
6,clinic_006,2000,tier_2,16,PIPEDA,4,128,tier2_hospital,0.967,high,5000
7,research_center_007,10000,tier_3,64,HIPAA,32,512,research_center,0.998,high,20000
8,mobile_unit_008,1000,tier_1,4,GDPR,2,32,mobile_unit,0.834,critical,1000
9,edge_device_009,50,tier_2,2,HIPAA,0,16,edge_device,0.828,critical,1000
10,hospital_010,2000,tier_1,32,HIPAA,4,512,tier1_hospital,0.96,standard,20000
11,clinic_011,2000,tier_2,64,PIPEDA,8,64,tier2_hospital,0.915,critical,20000
12,research_center_012,10000,tier_3,64,local,32,256,research_center,0.999,standard,100000
13,mobile_unit_013,500,tier_1,16,HIPAA,2,32,mobile_unit,0.821,critical,5000
14,edge_device_014,500,tier_2,2,local,1,32,edge_device,0.828,high,2000
15,hospital_015,10000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.965,high,10000
16,clinic_016,5000,tier_2,32,PIPEDA,2,128,tier2_hospital,0.951,high,10000
17,research_center_017,5000,tier_3,256,GDPR,16,512,research_center,0.997,high,50000
18,mobile_unit_018,100,tier_1,16,local,1,16,mobile_unit,0.844,standard,1000
19,edge_device_019,500,tier_2,8,PIPEDA,1,16,edge_device,0.829,critical,1000
