node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,GDPR,16,256,tier1_hospital,0.979,critical,50000
1,clinic_001,1000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.954,standard,10000
2,research_center_002,10000,tier_3,256,local,32,512,research_center,0.992,critical,20000
3,mobile_unit_003,1000,tier_1,4,HIPAA,1,32,mobile_unit,0.785,high,5000
4,edge_device_004,100,tier_2,2,local,0,32,edge_device,0.765,standard,500
5,hospital_005,5000,tier_1,128,PIPEDA,4,128,tier1_hospital,0.959,standard,10000
6,clinic_006,2000,tier_2,16,GDPR,4,256,tier2_hospital,0.94,critical,5000
7,research_center_007,20000,tier_3,64,GDPR,16,1024,research_center,0.99,critical,100000
8,mobile_unit_008,500,tier_1,4,HIPAA,1,32,mobile_unit,0.89,standard,2000
9,edge_device_009,500,tier_2,4,local,1,32,edge_device,0.739,standard,500
10,hospital_010,2000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.988,critical,10000
11,clinic_011,1000,tier_2,16,HIPAA,2,256,tier2_hospital,0.942,high,5000
12,research_center_012,5000,tier_3,64,GDPR,32,1024,research_center,0.985,critical,50000
13,mobile_unit_013,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.88,critical,5000
14,edge_device_014,100,tier_2,4,PIPEDA,0,32,edge_device,0.853,critical,500
