node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.988663,-92.510562,north_america,America/Chicago
1,Baltimore,USA,39.270907,-76.587243,europe,America/New_York
2,Palo Alto,USA,37.439523,-122.158158,asia_pacific,America/Los_Angeles
3,Boston,USA,42.342772,-71.092858,south_america,America/New_York
4,Los Angeles,USA,34.06443,-118.227512,africa,America/Los_Angeles
5,London,UK,51.545404,-0.086561,north_america,Europe/London
6,Paris,France,48.825294,2.366326,europe,Europe/Paris
7,Tokyo,Japan,35.720438,139.621125,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.353117,103.869343,south_america,Asia/Singapore
9,Sydney,Australia,-33.859211,151.206834,africa,Australia/Sydney
