param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,1,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,2,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,3,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,4,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,5,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,6,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,7,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,8,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,9,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,10,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,11,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,12,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,13,1749352348.171822,parameter_transfer
"{'norm': 3.2970824241638184, 'mean': 0.0031886803917586803, 'std': 0.1942562758922577}",1,0,,14,1749352348.171822,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,0,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,2,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,3,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,4,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,5,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,6,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,7,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,8,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,9,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,10,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,11,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,12,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,13,1749352348.1719012,parameter_transfer
"{'norm': 3.286881685256958, 'mean': 0.003512113820761442, 'std': 0.1936495304107666}",1,1,,14,1749352348.1719012,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,0,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,1,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,3,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,4,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,5,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,6,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,7,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,8,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,9,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,10,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,11,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,12,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,13,1749352348.1719472,parameter_transfer
"{'norm': 3.295867919921875, 'mean': 0.0038708075881004333, 'std': 0.19417229294776917}",1,2,,14,1749352348.1719472,parameter_transfer
"{'norm': 3.2876803874969482, 'mean': 0.003657463937997818, 'std': 0.19369389116764069}",1,3,,0,1749352348.171992,parameter_transfer
"{'norm': 3.2876803874969482, 'mean': 0.003657463937997818, 'std': 0.19369389116764069}",1,3,,1,1749352348.171992,parameter_transfer
"{'norm': 3.2876803874969482, 'mean': 0.003657463937997818, 'std': 0.19369389116764069}",1,3,,2,1749352348.171992,parameter_transfer
"{'norm': 3.2876803874969482, 'mean': 0.003657463937997818, 'std': 0.19369389116764069}",1,3,,4,1749352348.171992,parameter_transfer
"{'norm': 3.2876803874969482, 'mean': 0.003657463937997818, 'std': 0.19369389116764069}",1,3,,5,1749352348.171992,parameter_transfer
"{'norm': 3.2876803874969482, 'mean': 0.003657463937997818, 'std': 0.19369389116764069}",1,3,,6,1749352348.171992,parameter_transfer
"{'norm': 3.2876803874969482, 'mean': 0.003657463937997818, 'std': 0.19369389116764069}",1,3,,7,1749352348.171992,parameter_transfer
