node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,local,8,512,tier1_hospital,0.977,standard,10000
1,clinic_001,5000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.962,critical,20000
2,research_center_002,5000,tier_3,128,local,16,256,research_center,0.986,critical,50000
3,mobile_unit_003,100,tier_1,8,GDPR,1,16,mobile_unit,0.788,high,2000
4,edge_device_004,100,tier_2,4,PIPEDA,1,8,edge_device,0.833,high,500
5,hospital_005,5000,tier_1,128,GDPR,8,128,tier1_hospital,0.995,standard,50000
6,clinic_006,2000,tier_2,64,GDPR,8,128,tier2_hospital,0.96,standard,5000
7,research_center_007,10000,tier_3,128,HIPAA,8,512,research_center,0.987,high,20000
8,mobile_unit_008,100,tier_1,16,local,1,64,mobile_unit,0.768,high,5000
9,edge_device_009,500,tier_2,8,local,1,16,edge_device,0.887,high,1000
