timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753369798.9619758,1,5,[1],1,0.2,0.2,{1: 1.0},,,
1753369827.4555485,2,5,[3],1,0.2,0.2,{3: 1.0},,,
1753369855.0956523,3,5,[0],1,0.2,0.2,{0: 1.0},,,
1753369881.4791472,4,5,[2],1,0.2,0.2,{2: 1.0},,,
1753369903.204779,5,5,[3],1,0.2,0.2,{3: 1.0},,,
1753369911.4271903,6,5,[1],1,0.2,0.2,{1: 1.0},,,
1753369919.566745,7,5,[1],1,0.2,0.2,{1: 1.0},,,
1753369927.3997366,8,5,[1],1,0.2,0.2,{1: 1.0},,,
1753369935.4119165,9,5,[3],1,0.2,0.2,{3: 1.0},,,
1753369943.6154406,10,5,[2],1,0.2,0.2,{2: 1.0},,,
