round_num,node_0,node_1,node_2,node_3,node_4
1,3.293123722076416,3.293123722076416,3.324456214904785,3.3342838287353516,3.293123722076416
2,3.2924349308013916,3.2931437492370605,3.294546127319336,3.3229403495788574,3.3528642654418945
3,3.332765579223633,3.301584243774414,3.304931879043579,3.307751178741455,3.3259730339050293
4,3.314603328704834,3.3055005073547363,3.306830644607544,3.3074100017547607,3.3380696773529053
5,3.309032440185547,3.310832977294922,3.312368869781494,3.330744743347168,3.320604085922241
6,3.3112704753875732,3.3485429286956787,3.3131957054138184,3.308410167694092,3.3125247955322266
7,3.3060169219970703,3.305943250656128,3.313480854034424,3.304666042327881,3.3222568035125732
8,3.305816173553467,3.306053400039673,3.3066201210021973,3.3179869651794434,3.3054680824279785
9,3.302781581878662,3.3026273250579834,3.3025529384613037,3.314605951309204,3.3178811073303223
10,3.3025646209716797,3.302973747253418,3.295694351196289,3.330519437789917,3.304558753967285
