activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749394580.5650444,1
aggregation,,False,,,1,GossipAvg,1749394589.7972488,
aggregation,,False,,,1,GossipAvg,1749394589.797268,
aggregation,,False,,,1,GossipAvg,1749394589.7972808,
aggregation,,False,,,1,GossipAvg,1749394589.7972922,
aggregation,,False,,,1,GossipAvg,1749394589.797316,
aggregation,,False,,,1,GossipAvg,1749394589.7973266,
aggregation,,False,,,1,GossipAvg,1749394589.7973375,
aggregation,,False,,,1,GossipAvg,1749394589.79735,
aggregation,,False,,,1,GossipAvg,1749394589.7973614,
aggregation,,True,,,1,GossipAvg,1749394589.7973764,
model_update,,,,8.034649353227087,1,,1749394590.638549,
local_training,,,{},,2,,1749394590.9759343,1
aggregation,,False,,,2,GossipAvg,1749394592.4551146,
aggregation,,False,,,2,GossipAvg,1749394592.455131,
aggregation,,False,,,2,GossipAvg,1749394592.4551425,
aggregation,,False,,,2,GossipAvg,1749394592.4551532,
aggregation,,False,,,2,GossipAvg,1749394592.4552248,
aggregation,,False,,,2,GossipAvg,1749394592.4552374,
aggregation,,False,,,2,GossipAvg,1749394592.4552479,
aggregation,,False,,,2,GossipAvg,1749394592.4552712,
aggregation,,False,,,2,GossipAvg,1749394592.4552822,
aggregation,,True,,,2,GossipAvg,1749394592.4552932,
model_update,,,,8.2492982288387,2,,1749394593.263492,
local_training,,,{},,3,,1749394593.594679,1
aggregation,,False,,,3,GossipAvg,1749394595.1669297,
aggregation,,False,,,3,GossipAvg,1749394595.1669466,
aggregation,,False,,,3,GossipAvg,1749394595.166958,
aggregation,,False,,,3,GossipAvg,1749394595.1669686,
aggregation,,False,,,3,GossipAvg,1749394595.1669784,
aggregation,,False,,,3,GossipAvg,1749394595.167039,
aggregation,,False,,,3,GossipAvg,1749394595.1670506,
aggregation,,False,,,3,GossipAvg,1749394595.167061,
aggregation,,False,,,3,GossipAvg,1749394595.167073,
aggregation,,True,,,3,GossipAvg,1749394595.1670837,
model_update,,,,8.249163161593756,3,,1749394595.9781957,
