node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,4,512,tier1_hospital,0.969,critical,50000
1,clinic_001,1000,tier_2,64,local,8,64,tier2_hospital,0.967,critical,5000
2,research_center_002,5000,tier_3,64,local,32,256,research_center,0.996,standard,20000
3,mobile_unit_003,100,tier_1,16,local,2,32,mobile_unit,0.876,standard,5000
4,edge_device_004,100,tier_2,2,HIPAA,1,32,edge_device,0.89,critical,500
5,hospital_005,2000,tier_1,128,HIPAA,16,128,tier1_hospital,0.994,standard,50000
6,clinic_006,1000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.959,high,5000
7,research_center_007,10000,tier_3,64,local,16,256,research_center,0.99,standard,100000
8,mobile_unit_008,100,tier_1,4,local,1,32,mobile_unit,0.826,critical,5000
9,edge_device_009,100,tier_2,4,local,1,16,edge_device,0.834,standard,2000
10,hospital_010,2000,tier_1,64,PIPEDA,4,256,tier1_hospital,1.0,standard,20000
11,clinic_011,2000,tier_2,64,GDPR,8,256,tier2_hospital,0.979,high,20000
12,research_center_012,5000,tier_3,256,HIPAA,32,1024,research_center,0.997,high,50000
13,mobile_unit_013,500,tier_1,16,PIPEDA,2,64,mobile_unit,0.89,critical,1000
14,edge_device_014,100,tier_2,8,PIPEDA,0,8,edge_device,0.729,critical,500
