node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,HIPAA_compliant,radiology,1963,mixed,mayo_clinic,tier1_hospital,203
1,regional,ISO27001,oncology,1991,private,johns_hopkins,tier2_hospital,2002
2,regional,HIPAA_compliant,cardiology,1955,private,stanford_med,research_center,4152
3,local,ISO27001,neurology,2015,public,mass_general,mobile_unit,3861
4,local,FedRAMP,pathology,1980,research_grant,ucla_health,edge_device,1137
5,local,HIPAA_compliant,radiology,1966,research_grant,mayo_clinic,tier1_hospital,1705
6,local,HIPAA_compliant,oncology,1999,private,johns_hopkins,tier2_hospital,2632
7,local,HIPAA_compliant,cardiology,1963,research_grant,stanford_med,research_center,1219
8,international,HIPAA_compliant,neurology,2009,public,mass_general,mobile_unit,544
9,international,SOC2,pathology,1968,research_grant,ucla_health,edge_device,285
