node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.003336,-92.454869,north_america,America/Chicago
1,Baltimore,USA,39.271812,-76.562329,europe,America/New_York
2,Palo Alto,USA,37.423143,-122.184007,asia_pacific,America/Los_Angeles
3,Boston,USA,42.320758,-71.028389,south_america,America/New_York
4,Los Angeles,USA,34.018907,-118.23887,africa,America/Los_Angeles
5,London,UK,51.54597,-0.100042,north_america,Europe/London
6,Paris,France,48.879141,2.329194,europe,Europe/Paris
7,Tokyo,Japan,35.67854,139.620143,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.347458,103.801788,south_america,Asia/Singapore
9,Sydney,Australia,-33.888982,151.189206,africa,Australia/Sydney
10,Rochester,USA,44.000105,-92.436853,north_america,America/Chicago
11,Baltimore,USA,39.327449,-76.588828,europe,America/New_York
12,Palo Alto,USA,37.489101,-122.177324,asia_pacific,America/Los_Angeles
13,Boston,USA,42.365634,-71.09066,south_america,America/New_York
14,Los Angeles,USA,34.035921,-118.212351,africa,America/Los_Angeles
